S.No.,State Code,State Name,District Code,District Name,Sub-district Code,Sub-district Version,Sub-district Name,Census 2001 Code,Census 2011 Code
1441,36,Telangana,697,Yadadri Bhuvanagiri,4631,2,Choutuppal,19,4631
1442,36,Telangana,698,Vikarabad,7186,4,Chowdapur,0,0
1443,28,Andhra Pradesh,753,Annamayya,5413,2,Chowdepalle,47,5413
1444,1,Jammu And Kashmir,5,Jammu,6703,1,Chowki Choura,0,0
1445,36,Telangana,691,Sangareddy,7188,1,Chowtakur,0,0
1446,13,Nagaland,248,Phek,1806,1,Chozuba,5,1806
1447,13,Nagaland,246,Mokokchung,1762,1,Chuchuyimlang,5,1762
1448,24,Gujarat,460,Surendranagar,3796,1,Chuda,9,3796
1449,13,Nagaland,250,Wokha,1791,1,Chukitong,11,1791
1450,13,Nagaland,758,Chumoukedima,1797,9,Chumukedima,5,1797
1451,9,Uttar Pradesh,170,Mirzapur,1003,1,Chunar,4,1003
1452,36,Telangana,690,Bhadradri Kothagudem,6376,1,Chunchupalli,0,0
1453,11,Sikkim,226,Mangan,1547,5,Chungthang,1,1547
1454,13,Nagaland,757,Tseminyu,5987,2,Chunlikha,0,0
1455,14,Manipur,254,Churachandpur,1871,11,Churachandpur,4,1871
1456,2,Himachal Pradesh,16,Chamba,84,6,Churah,2,84
1457,20,Jharkhand,332,Hazaribagh,2658,1,Churchu,12,2658
1458,23,Madhya Pradesh,433,Sidhi,3698,3,Churhat,2,3698
1459,8,Rajasthan,96,Churu,484,1,Churu,4,484
1460,23,Madhya Pradesh,407,Gwalior,7039,6,City Center,0,0
1461,33,Tamil Nadu,569,Coimbatore,5897,2,Coimbatore North,5,5897
1462,33,Tamil Nadu,569,Coimbatore,5898,4,Coimbatore South,6,5898
1463,9,Uttar Pradesh,147,Gonda,929,1,Colonelganj,2,929
1464,19,West Bengal,317,Purba Medinipur,2488,1,Contai - I,47,2488
1465,19,West Bengal,317,Purba Medinipur,2490,1,Contai - III,49,2490
1466,19,West Bengal,308,Cooch Behar,2183,3,Cooch Behar - I,5,2183
1467,19,West Bengal,308,Cooch Behar,2184,1,Cooch Behar - II,6,2184
1468,33,Tamil Nadu,587,The Nilgiris,5758,1,Coonoor,5,5758
1469,33,Tamil Nadu,570,Cuddalore,5789,1,Cuddalore,2,5789
1470,28,Andhra Pradesh,790,Markapuram,5117,2,Cumbum,21,5117
1471,21,Odisha,350,Cuttack,2962,8,Cuttack,7,2962
1472,24,Gujarat,461,Vadodara,3905,1,Dabhoi,9,3905
1473,22,Chhattisgarh,762,Sakti,3284,3,Dabhra,6,3284
1474,23,Madhya Pradesh,407,Gwalior,3400,19,Dabra,2,3400
1475,21,Odisha,366,Nabarangpur,3192,5,Dabugan,5,3192
1476,6,Haryana,74,Sirsa,389,5,Dabwali,1,389
1477,28,Andhra Pradesh,751,Palnadu,5045,3,Dachepalli,6,5045
1478,1,Jammu And Kashmir,620,Kishtwar,6765,1,Dachhan,0,0
1479,2,Himachal Pradesh,24,Sirmaur,171,6,Dadahu,5,171
1480,12,Arunachal Pradesh,239,Tirap,1687,9,Dadam Circle,0,1687
1481,2,Himachal Pradesh,18,Kangra,6918,9,Dadasiba,0,0
1482,17,Meghalaya,278,West Garo Hills,1963,3,Dadenggiri,2,1963
1483,20,Jharkhand,332,Hazaribagh,2659,1,Dadi,0,2659
1484,38,The Dadra And Nagar Haveli And Daman And Diu,465,Dadra And Nagar Haveli,3949,1,Dadra & Nagar Haveli,1,3949
1485,9,Uttar Pradesh,144,Gautam Buddha Nagar,742,1,Dadri,1,742
1486,6,Haryana,701,Charkhi Dadri,402,3,Dadri,6,402
1487,8,Rajasthan,105,Jhalawar,6926,3,Dag,0,0
1488,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5166,1,Dagadarthi,14,5166
1489,10,Bihar,214,Purnia,1141,1,Dagarua,14,1141
1490,27,Maharashtra,665,Palghar,4158,2,Dahanu,2,4158
1491,36,Telangana,699,Kumuram Bheem Asifabad,4329,4,Dahegoan,25,4329
1492,23,Madhya Pradesh,403,Dhar,3537,1,Dahi,0,3537
1493,6,Haryana,72,Rewari,6464,1,Dahina St,0,0
1494,28,Andhra Pradesh,752,Tirupati,5186,2,Dakkili,34,5186
1495,18,Assam,283,Darrang,2149,1,Dalgaon (Pt),7,2149
1496,2,Himachal Pradesh,16,Chamba,87,6,Dalhousie,5,87
1497,9,Uttar Pradesh,175,Rae Bareli,827,2,Dalmau,5,827
1498,23,Madhya Pradesh,416,Mandsaur,3497,3,Daloda,0,3497
1499,8,Rajasthan,629,Pratapgarh,7151,3,Dalot,0,0
1500,10,Bihar,217,Samastipur,1297,1,Dalsinghsarai,14,1297
1501,17,Meghalaya,278,West Garo Hills,1969,4,Dalu,7,1969
1502,38,The Dadra And Nagar Haveli And Daman And Diu,463,Daman,3948,1,Daman,1,3948
1503,36,Telangana,721,Narayanpet,4553,3,Damargidda,5,4553
1504,17,Meghalaya,273,East Garo Hills,1971,1,Dambo Rongjeng,2,1971
1505,12,Arunachal Pradesh,230,Dibang Valley,6591,1,Dambuen Circle,0,0
1506,12,Arunachal Pradesh,235,Lower Dibang Valley,1725,2,Dambuk Adc,9,1725
1507,36,Telangana,686,Hanumakonda,6375,3,Damera,0,0
1508,36,Telangana,514,Nalgonda,4663,3,Dameracherla,51,4663
1509,12,Arunachal Pradesh,233,Kurung Kumey,1714,5,Damin Circle,12,1714
1510,36,Telangana,690,Bhadradri Kothagudem,4750,2,Dammapeta,28,4750
1511,23,Madhya Pradesh,400,Damoh,3458,3,Damoh,5,3458
1512,23,Madhya Pradesh,400,Damoh,6999,3,Damyanti Nagar,0,0
1513,20,Jharkhand,328,Garhwa,2510,1,Danda,0,2510
1514,20,Jharkhand,328,Garhwa,2506,1,Dandai,8,2506
1515,10,Bihar,191,Begusarai,1317,1,Dandari,14,1317
1516,29,Karnataka,550,Uttara Kannada,7064,5,Dandeli,0,0
1517,36,Telangana,684,Mancherial,4348,3,Dandepally,44,4348
1518,10,Bihar,201,Katihar,1150,1,Dandkhora,9,1150
1519,21,Odisha,356,Jajpur,7475,7,Dangadi,0,0
1520,1,Jammu And Kashmir,3,Baramulla,6827,5,Dangarpora,0,0
1521,18,Assam,281,Bongaigaon,7110,2,Dangtal Revenue Circle,0,0
1522,10,Bihar,212,Patna,1412,1,Daniawan,15,1412
1523,1,Jammu And Kashmir,5,Jammu,6712,1,Dansal,0,0
1524,24,Gujarat,441,Banas Kantha,3737,6,Danta,6,3737
1525,19,West Bengal,318,Paschim Medinipur,2467,1,Dantan - I,34,2467
1526,19,West Bengal,318,Paschim Medinipur,2468,1,Dantan - II,35,2468
1527,8,Rajasthan,114,Sikar,554,1,Danta Ramgarh,4,554
1528,22,Chhattisgarh,376,Dakshin Bastar Dantewada,3369,2,Dantewada,3,3369
1529,36,Telangana,688,Mahabubabad,6255,1,Danthalapalle,0,0
1530,24,Gujarat,441,Banas Kantha,3735,1,Dantiwada,4,3735
1531,27,Maharashtra,492,Ratnagiri,4267,1,Dapoli,2,4267
1532,12,Arunachal Pradesh,241,Upper Subansiri,1615,4,Daporijo Hq,8,1615
1533,12,Arunachal Pradesh,243,West Siang,1628,7,Darak Circle,7,1628
1534,10,Bihar,222,Siwan,1242,1,Darauli,14,1242
1535,10,Bihar,222,Siwan,1246,1,Daraundha,18,1246
1536,22,Chhattisgarh,374,Bastar,3366,1,Darbha,4,3366
1537,10,Bihar,195,Darbhanga,1184,1,Darbhanga,4,1184
1538,2,Himachal Pradesh,18,Kangra,6901,8,Dareeni,0,0
1539,1,Jammu And Kashmir,12,Rajouri,21,2,Darhal,1,21
1540,22,Chhattisgarh,650,Bemetara,7357,1,Darhi,0,0
1541,10,Bihar,218,Saran,1264,1,Dariapur,17,1264
1542,22,Chhattisgarh,389,Surguja,7261,1,Darima,0,0
1543,21,Odisha,359,Kandhamal,3125,9,Daringbadi,14,3125
1544,12,Arunachal Pradesh,724,Leparada,1637,4,Daring Circle,16,1637
1545,19,West Bengal,309,Darjeeling,2154,1,Darjeeling Pulbazar,1,2154
1546,2,Himachal Pradesh,25,Solan,159,9,Darlaghat,0,159
1547,15,Mizoram,261,Aizawl,1902,2,Darlawn,1,1902
1548,21,Odisha,356,Jajpur,7474,5,Darpan,0,0
1549,22,Chhattisgarh,383,Korba,7266,1,Darri,0,0
1550,28,Andhra Pradesh,517,Prakasam,5114,1,Darsi,18,5114
1551,20,Jharkhand,332,Hazaribagh,2649,1,Daru,0,2649
1552,27,Maharashtra,500,Yavatmal,4083,1,Darwha,5,4083
1553,27,Maharashtra,468,Amravati,4011,1,Daryapur,11,4011
1554,24,Gujarat,460,Surendranagar,3790,1,Dasada,3,3790
1555,21,Odisha,363,Koraput,3202,3,Dasamantapur,4,3202
1556,21,Odisha,367,Nayagarh,3023,3,Dasapalla,1,3023
1557,21,Odisha,356,Jajpur,7473,3,Dasarathpur,0,0
1558,24,Gujarat,438,Ahmedabad,3782,1,Daskroi,6,3782
1559,19,West Bengal,318,Paschim Medinipur,2449,1,Daspur - I,9,2449
1560,19,West Bengal,318,Paschim Medinipur,2450,1,Daspur - II,10,2450
1561,36,Telangana,680,Nirmal,6207,2,Dasturabad,0,0
1562,3,Punjab,33,Hoshiarpur,214,5,Dasua,1,214
1563,9,Uttar Pradesh,133,Budaun,783,2,Dataganj,6,783
1564,23,Madhya Pradesh,401,Datia,3405,15,Datia,2,3405
1565,23,Madhya Pradesh,401,Datia,6991,4,Datia Nagar,0,0
1566,28,Andhra Pradesh,521,Vizianagaram,4823,1,Dattirajeru,17,4823
1567,10,Bihar,189,Aurangabad,1476,1,Daudnagar,1,1476
1568,27,Maharashtra,490,Pune,4195,1,Daund,9,4195
1569,22,Chhattisgarh,646,Balod,3322,3,Daundi,0,3322
1570,22,Chhattisgarh,646,Balod,3320,8,Daundilohara,9,3320
1571,22,Chhattisgarh,649,Balrampur-Ramanujganj,7251,3,Daura-Kochali,0,0
1572,8,Rajasthan,97,Dausa,536,7,Dausa,4,536
1573,29,Karnataka,535,Davanagere,5512,1,Davanagere,4,5512
1574,10,Bihar,215,Rohtas,1459,1,Dawath,3,1459
1575,6,Haryana,60,Faridabad,6415,1,Dayalpur St,0,0
1576,21,Odisha,351,Deogarh,2800,8,Debagarh,1,2800
1577,9,Uttar Pradesh,134,Bulandshahr,749,3,Debai,5,749
1578,12,Arunachal Pradesh,231,East Kameng,7021,4,Debeyar Co Circle,0,0
1579,19,West Bengal,318,Paschim Medinipur,2462,1,Debra,22,2462
1580,8,Rajasthan,772,Phalodi,6937,8,Dechoo,0,0
1581,24,Gujarat,452,Narmada,3911,6,Dediapada,3,3911
1582,12,Arunachal Pradesh,786,Keyi Panyor,6842,2,Deed Circle,0,0
1583,8,Rajasthan,767,Deeg,508,4,Deeg,4,508
1584,24,Gujarat,441,Banas Kantha,3740,4,Deesa,9,3740
1585,24,Gujarat,441,Banas Kantha,7437,1,Deesa City,0,0
1586,8,Rajasthan,110,Nagaur,563,9,Degana,7,563
1587,19,West Bengal,303,North 24 Parganas,2327,1,Deganga,12,2327
1588,27,Maharashtra,485,Nanded,4110,1,Deglur,16,4110
1589,8,Rajasthan,110,Nagaur,7223,3,Deh,0,0
1590,2,Himachal Pradesh,23,Shimla,6958,5,Deha,0,0
1591,2,Himachal Pradesh,22,Mandi,6949,6,Dehar,0,0
1592,24,Gujarat,446,Gandhinagar,3776,1,Dehgam,4,3776
1593,5,Uttarakhand,49,Dehradun,304,9,Dehradun,3,304
1594,2,Himachal Pradesh,18,Kangra,103,29,Dehra Gopipur,10,103
1595,10,Bihar,215,Rohtas,1473,1,Dehri,17,1473
1596,21,Odisha,369,Puri,3056,4,Delanga,1,3056
1597,8,Rajasthan,115,Sirohi,7154,2,Deldar,0,0
1598,7,Delhi,79,New Delhi,452,3,Delhi Cantonment,2,452
1599,8,Rajasthan,112,Rajsamand,6935,6,Delwara,0,0
1600,17,Meghalaya,278,West Garo Hills,6546,8,Demdema,0,0
1601,28,Andhra Pradesh,748,Eluru,4967,2,Denduluru,24,4967
1602,28,Andhra Pradesh,521,Vizianagaram,4839,1,Denkada,33,4839
1603,33,Tamil Nadu,577,Krishnagiri,5892,2,Denkanikottai,3,5892
1604,11,Sikkim,228,Gyalshing,6398,1,Dentam,0,0
1605,10,Bihar,189,Aurangabad,1485,1,Deo,10,1485
1606,9,Uttar Pradesh,177,Saharanpur,704,1,Deoband,4,704
1607,24,Gujarat,789,Vav-Tharad,3741,4,Deodar,10,3741
1608,21,Odisha,345,Balangir,7453,2,Deogaon,0,0
1609,8,Rajasthan,112,Rajsamand,640,4,Deogarh,2,640
1610,20,Jharkhand,324,Deoghar,2545,1,Deoghar,1,2545
1611,27,Maharashtra,487,Nashik,4144,1,Deola,3,4144
1612,27,Maharashtra,472,Buldhana,3985,1,Deolgaon Raja,11,3985
1613,7,Delhi,83,South,7588,1,Deoli,0,0
1614,8,Rajasthan,116,Tonk,620,6,Deoli,6,620
1615,27,Maharashtra,498,Wardha,4020,1,Deoli,6,4020
1616,12,Arunachal Pradesh,239,Tirap,1684,8,Deomali Adc,1,1684
1617,27,Maharashtra,481,Latur,4234,1,Deoni,9,4234
1618,20,Jharkhand,329,Giridih,2534,1,Deori,3,2534
1619,27,Maharashtra,476,Gondia,4051,1,Deori,8,4051
1620,23,Madhya Pradesh,421,Raisen,7010,6,Deori,0,0
1621,23,Madhya Pradesh,425,Sagar,3453,1,Deori,9,3453
1622,9,Uttar Pradesh,137,Deoria,959,7,Deoria,1,959
1623,23,Madhya Pradesh,638,Singrauli,3704,6,Deosar,6,3704
1624,23,Madhya Pradesh,410,Indore,3540,4,Depalpur,1,3540
1625,3,Punjab,32,Gurdaspur,204,1,Dera Baba Nanak,5,204
1626,3,Punjab,608,S.A.S Nagar,268,8,Dera Bassi,5,268
1627,21,Odisha,360,Kendrapara,2930,3,Derabish,4,2930
1628,9,Uttar Pradesh,156,Kanpur Dehat,844,1,Derapur,2,844
1629,18,Assam,288,Golaghat,2084,3,Dergaon,3,2084
1630,27,Maharashtra,475,Gadchiroli,4052,1,Desaiganj (Vadasa),1,4052
1631,12,Arunachal Pradesh,235,Lower Dibang Valley,6569,1,Desali Circle,0,0
1632,24,Gujarat,461,Vadodara,6035,1,Desar,0,0
1633,19,West Bengal,317,Purba Medinipur,2489,1,Deshopran,48,2489
1634,10,Bihar,224,Vaishali,1281,1,Desri,14,1281
1635,8,Rajasthan,111,Pali,603,3,Desuri,7,603
1636,24,Gujarat,438,Ahmedabad,3778,1,Detroj-Rampura,2,3778
1637,29,Karnataka,546,Raichur,5460,3,Devadurga,2,5460
1638,33,Tamil Nadu,585,Sivaganga,5831,1,Devakottai,3,5831
1639,5,Uttarakhand,53,Pithoragarh,6424,8,Devalthal,0,0
1640,29,Karnataka,526,Bengaluru Rural,5603,1,Devanahalli,3,5603
1641,28,Andhra Pradesh,511,Kurnool,5276,1,Devanakonda,27,5276
1642,29,Karnataka,530,Vijayapura,7071,5,Devara Hipparagi,0,0
1643,36,Telangana,512,Mahabubnagar,4573,3,Devarakadra,25,4573
1644,36,Telangana,514,Nalgonda,4653,4,Devarakonda,41,4653
1645,28,Andhra Pradesh,505,East Godavari,4957,2,Devarapalle,14,4957
1646,28,Andhra Pradesh,744,Anakapalli,4859,3,Devarapalli,19,4859
1647,36,Telangana,689,Jangoan,4701,2,Devaruppula,30,4701
1648,22,Chhattisgarh,645,Gariyaband,3338,3,Devbhog,13,3338
1649,23,Madhya Pradesh,420,Panna,3437,2,Devendranagar,0,3437
1650,27,Maharashtra,495,Sindhudurg,4275,1,Devgad,1,4275
1651,24,Gujarat,445,Dahod,3895,1,Devgadbaria,6,3895
1652,32,Kerala,556,Idukki,5664,1,Devikulam,1,5664
1653,28,Andhra Pradesh,791,Polavaram,4885,3,Devipatnam,2,4885
1654,20,Jharkhand,324,Deoghar,2549,1,Devipur,4,2549
1655,22,Chhattisgarh,650,Bemetara,7298,3,Devkar,0,0
1656,5,Uttarakhand,55,Tehri Garhwal,294,10,Devprayag,2,294
1657,1,Jammu And Kashmir,622,Kulgam,60,13,Devsar,4,60
1658,5,Uttarakhand,47,Chamoli,6347,4,Dewal,0,0
1659,23,Madhya Pradesh,402,Dewas,3526,5,Dewas,3,3526
1660,23,Madhya Pradesh,402,Dewas,7031,1,Dewas Nagar,0,0
1661,10,Bihar,213,Purbi Champaran,1039,1,Dhaka,9,1039
1662,18,Assam,295,Lakhimpur,2053,1,Dhakuakhana (Pt-I),91,2053
1663,20,Jharkhand,327,East Singhbum,2611,1,Dhalbhumgarh,7,2611
1664,2,Himachal Pradesh,22,Mandi,7175,2,Dhalwan,0,0
1665,27,Maharashtra,468,Amravati,4014,1,Dhamangaon Railway,14,4014
1666,10,Bihar,214,Purnia,1132,1,Dhamdaha,5,1132
1667,22,Chhattisgarh,378,Durg,3316,7,Dhamdha,5,3316
1668,2,Himachal Pradesh,23,Shimla,6964,22,Dhami,0,0
1669,21,Odisha,348,Bhadrak,2913,3,Dhamnagar,5,2913
1670,9,Uttar Pradesh,132,Bijnor,715,1,Dhampur,3,715
1671,22,Chhattisgarh,377,Dhamtari,3346,6,Dhamtari,2,3346
1672,2,Himachal Pradesh,23,Shimla,7577,2,Dhamwari,0,0
1673,10,Bihar,212,Patna,1409,1,Dhanarua,12,1409
1674,8,Rajasthan,90,Barmer,6912,11,Dhanau,0,0
1675,5,Uttarakhand,55,Tehri Garhwal,298,4,Dhanaulti,0,298
1676,9,Uttar Pradesh,154,Amroha,729,6,Dhanaura,1,729
1677,20,Jharkhand,325,Dhanbad,2584,1,Dhanbad-Cum-Kenduadih-Cum-Jagata,5,2584
1678,24,Gujarat,438,Ahmedabad,3787,2,Dhandhuka,11,3787
1679,6,Haryana,66,Kaithal,6448,1,Dhand St,0,0
1680,24,Gujarat,441,Banas Kantha,3734,1,Dhanera,3,3734
1681,19,West Bengal,312,Hooghly,2343,1,Dhaniakhali,6,2343
1682,22,Chhattisgarh,643,Kondagaon,7320,2,Dhanora,0,0
1683,23,Madhya Pradesh,428,Seoni,3662,1,Dhanora,0,3662
1684,27,Maharashtra,475,Gadchiroli,4056,1,Dhanora,5,4056
1685,24,Gujarat,445,Dahod,3896,1,Dhanpur,7,3896
1686,13,Nagaland,758,Chumoukedima,1798,3,Dhansiripar,6,1798
1687,24,Gujarat,672,Arvalli,3770,2,Dhansura,11,3770
1688,36,Telangana,721,Narayanpet,4572,3,Dhanwada,24,4572
1689,20,Jharkhand,329,Giridih,2535,1,Dhanwar,4,2535
1690,23,Madhya Pradesh,403,Dhar,3534,9,Dhar,3,3534
1691,21,Odisha,354,Ganjam,3079,7,Dharakote,7,3079
1692,21,Odisha,358,Kalahandi,3168,4,Dharamgarh,2,3168
1693,22,Chhattisgarh,386,Raigarh,3263,5,Dharamjaigarh,1,3263
1694,3,Punjab,38,Moga,5996,2,Dharamkot,0,0
1695,24,Gujarat,462,Valsad,3928,1,Dharampur,2,3928
1696,23,Madhya Pradesh,403,Dhar,3539,1,Dharampuri,7,3539
1697,27,Maharashtra,478,Jalgaon,3968,1,Dharangaon,9,3968
1698,33,Tamil Nadu,634,Tiruppur,5902,1,Dharapuram,7,5902
1699,27,Maharashtra,488,Dharashiv,4240,4,Dharashiv,5,4240
1700,30,Goa,793,Kushavati,5931,2,Dharbandora,0,0
1701,5,Uttarakhand,53,Pithoragarh,316,8,Dharchula,2,316
1702,10,Bihar,207,Munger,1359,1,Dharhara,4,1359
1703,24,Gujarat,439,Amreli,3845,1,Dhari,7,3845
1704,5,Uttarakhand,51,Nainital,341,4,Dhari,3,341
1705,8,Rajasthan,629,Pratapgarh,696,1,Dhariawad,7,696
1706,3,Punjab,662,Pathankot,200,2,Dhar Kalan,1,200
1707,27,Maharashtra,485,Nanded,4104,1,Dharmabad,10,4104
1708,16,Tripura,270,North Tripura,6691,1,Dharmanagar,0,0
1709,33,Tamil Nadu,571,Dharmapuri,5888,2,Dharmapuri,9,5888
1710,36,Telangana,681,Jagitial,4397,5,Dharmapuri,5,4397
1711,36,Telangana,682,Peddapalli,4411,3,Dharmaram,18,4411
1712,36,Telangana,686,Hanumakonda,4677,4,Dharmasagar,6,4677
1713,21,Odisha,356,Jajpur,2979,8,Dharmasala,10,2979
1714,28,Andhra Pradesh,754,Sri Sathya Sai,5336,2,Dharmavaram,33,5336
1715,2,Himachal Pradesh,22,Mandi,127,16,Dharmpur,5,127
1716,2,Himachal Pradesh,18,Kangra,99,16,Dharmsala,7,99
1717,27,Maharashtra,468,Amravati,4001,1,Dharni,1,4001
1718,24,Gujarat,789,Vav-Tharad,7544,3,Dharnidhar,0,0
1719,36,Telangana,695,Jogulamba Gadwal,4591,5,Dharoor,43,4591
1720,36,Telangana,516,Nizamabad,4378,4,Dharpally,22,4378
1721,22,Chhattisgarh,387,Raipur,7292,1,Dharsiwa,0,0
1722,6,Haryana,72,Rewari,6463,1,Dharuhera St,0,0
1723,27,Maharashtra,470,Beed,4223,2,Dharur,9,4223
1724,36,Telangana,698,Vikarabad,4531,2,Dharur,20,4531
1725,29,Karnataka,536,Dharwad,5473,3,Dharwad,1,5473
1726,2,Himachal Pradesh,16,Chamba,6944,10,Dharwala,0,0
1727,2,Himachal Pradesh,17,Hamirpur,145,5,Dhatwal,5,145
1728,6,Haryana,60,Faridabad,6414,1,Dhauj St,0,0
1729,9,Uttar Pradesh,661,Hapur,6032,6,Dhaulana,0,0
1730,5,Uttarakhand,45,Almora,6338,9,Dhaulchhina,0,0
1731,5,Uttarakhand,57,Uttarkashi,6365,3,Dhauntari,0,0
1732,9,Uttar Pradesh,159,Kheri,802,26,Dhaurahara,5,802
1733,18,Assam,301,Sonitpur,2041,7,Dhekiajuli (Pt),1,2041
1734,18,Assam,284,Dhemaji,2055,1,Dhemaji,1,2055
1735,21,Odisha,352,Dhenkanal,2999,5,Dhenkanal Sadar,9,2999
1736,23,Madhya Pradesh,413,Katni,3626,4,Dhimarkheda,0,3626
1737,18,Assam,297,Nagaon,2034,2,Dhing,4,2034
1738,2,Himachal Pradesh,18,Kangra,109,14,Dhira,15,109
1739,28,Andhra Pradesh,502,Ananthapuramu,5304,1,D.Hirehal,1,5304
1740,8,Rajasthan,114,Sikar,6387,6,Dhod,0,0
1741,24,Gujarat,438,Ahmedabad,6167,1,Dholera,0,0
1742,10,Bihar,208,Muzaffarpur,1211,1,Dholi (Moraul),13,1211
1743,24,Gujarat,438,Ahmedabad,3783,1,Dholka,7,3783
1744,8,Rajasthan,98,Dholpur,518,6,Dholpur,4,518
1745,28,Andhra Pradesh,755,Nandyal,5289,2,Dhone,40,5289
1746,36,Telangana,692,Siddipet,7189,1,Dhoolmitta,0,0
1747,5,Uttarakhand,52,Pauri Garhwal,309,6,Dhoomakot,4,309
1748,24,Gujarat,457,Rajkot,3810,1,Dhoraji,13,3810
1749,8,Rajasthan,775,Balotra,6050,6,Dhorimanna,0,0
1750,1,Jammu And Kashmir,622,Kulgam,61,4,D H Pora,4,61
1751,24,Gujarat,460,Surendranagar,3789,1,Dhrangadhra,2,3789
1752,24,Gujarat,447,Jamnagar,3816,1,Dhrol,5,3816
1753,18,Assam,285,Dhubri,6014,32,Dhubri,0,2008
1754,23,Madhya Pradesh,397,Burhanpur,7402,2,Dhulcot,0,0
1755,27,Maharashtra,474,Dhule,3959,5,Dhule,4,3959
1756,19,West Bengal,314,Jalpaiguri,2176,3,Dhupguri,11,2176
1757,10,Bihar,190,Banka,1348,1,Dhuraiya,4,1348
1758,3,Punjab,43,Sangrur,270,7,Dhuri,3,270
1759,20,Jharkhand,328,Garhwa,2504,1,Dhurki,7,2504
1760,5,Uttarakhand,45,Almora,6342,6,Dhyari,0,0
1761,19,West Bengal,304,South 24 Parganas,2426,2,Diamond Harbour - I,15,2426
1762,19,West Bengal,304,South 24 Parganas,2427,2,Diamond Harbour - II,16,2427
1763,18,Assam,286,Dibrugarh,2064,1,Dibrugarh East,2,2064
1764,18,Assam,286,Dibrugarh,2063,1,Dibrugarh West,1,2063
1765,36,Telangana,516,Nizamabad,4377,4,Dichpally,21,4377
1766,10,Bihar,212,Patna,7449,1,Didarganj,0,0
1767,5,Uttarakhand,53,Pithoragarh,317,18,Didihat,3,317
1768,8,Rajasthan,768,Didwana-Kuchaman,558,5,Didwana,2,558
1769,21,Odisha,354,Ganjam,3096,6,Digapahandi,16,3096
1770,10,Bihar,203,Kishanganj,1122,1,Dighalbank,2,1122
1771,23,Madhya Pradesh,434,Tikamgarh,7394,2,Dighora,0,0
1772,10,Bihar,218,Saran,1266,2,Dighwara,19,1266
1773,35,Andaman And Nicobar Islands,632,North And Middle Andaman,5919,1,Diglipur,0,5919
1774,8,Rajasthan,109,Kota,666,1,Digod,2,666
1775,27,Maharashtra,500,Yavatmal,4084,1,Digras,6,4084
1776,36,Telangana,680,Nirmal,4343,4,Dilawarpur,39,4343
1777,13,Nagaland,244,Dimapur,1796,6,Dimapur Sadar,4,1796
1778,18,Assam,300,Sivasagar,2070,1,Dimow,1,2070
1779,3,Punjab,32,Gurdaspur,6860,4,Dinanagar,0,0
1780,10,Bihar,212,Patna,1399,1,Dinapur-Cum-Khagaul,2,1399
1781,10,Bihar,215,Rohtas,1458,1,Dinara,2,1458
1782,33,Tamil Nadu,572,Dindigul,5980,1,Dindiguleast,0,0
1783,33,Tamil Nadu,572,Dindigul,5979,1,Dindigulwest,0,0
1784,23,Madhya Pradesh,404,Dindori,3640,10,Dindori,0,3640
1785,27,Maharashtra,487,Nashik,4149,1,Dindori,8,4149
1786,1,Jammu And Kashmir,7,Kathua,6726,1,Dinga Amb,0,0
1787,19,West Bengal,308,Cooch Behar,2187,1,Dinhata - I,9,2187
1788,19,West Bengal,308,Cooch Behar,2188,1,Dinhata - II,10,2188
1789,18,Assam,292,Karbi Anglong,2089,1,Diphu,2,2089
1790,22,Chhattisgarh,383,Korba,7293,1,Dipka,0,0
1791,12,Arunachal Pradesh,242,West Kameng,1566,8,Dirang Adc,1,1566
1792,3,Punjab,43,Sangrur,6852,1,Dirba,0,0
1793,37,Ladakh,9,Leh Ladakh,7231,1,Diskit,0,0
1794,18,Assam,618,Kamrup Metro,2129,1,Dispur,12,2129
1795,12,Arunachal Pradesh,723,Pakke Kessang,6099,3,Dissing Passo Circle,0,0
1796,38,The Dadra And Nagar Haveli And Daman And Diu,464,Diu,3947,1,Diu,1,3947
1797,12,Arunachal Pradesh,229,Changlang,1682,7,Diyun Eac,10,1682
1798,10,Bihar,196,Gaya,1504,1,Dobhi,18,1504
1799,18,Assam,709,Hojai,2039,5,Doboka,8,2039
1800,1,Jammu And Kashmir,4,Doda,62,12,Doda,3,62
1801,27,Maharashtra,495,Sindhudurg,4282,1,Dodamarg,8,4282
1802,29,Karnataka,526,Bengaluru Rural,5602,3,Doddaballapura,2,5602
1803,2,Himachal Pradesh,23,Shimla,193,1,Dodra Kwar,17,193
1804,24,Gujarat,445,Dahod,3893,1,Dohad,4,3893
1805,12,Arunachal Pradesh,237,Papum Pare,1598,7,Doimukh Sdo,4,1598
1806,5,Uttarakhand,49,Dehradun,6335,10,Doiwala,0,0
1807,23,Madhya Pradesh,409,Narmadapuram,3615,4,Dolariya,0,3615
1808,12,Arunachal Pradesh,718,Kamle,1701,5,Dollungmukh Circle,16,1701
1809,24,Gujarat,641,Tapi,6200,1,Dolvan,0,0
1810,36,Telangana,698,Vikarabad,4537,2,Doma,26,4537
1811,36,Telangana,685,Kamareddy,4392,3,Domakonda,36,4392
1812,9,Uttar Pradesh,182,Siddharthnagar,936,1,Domariyaganj,5,936
1813,20,Jharkhand,334,Koderma,2528,1,Domchanch,0,2528
1814,19,West Bengal,313,Howrah,2402,1,Domjur,5,2402
