constituency_slug,constituency_name,district,category,candidate_slug,candidate_name,party_slug,party_abbreviation,votes,vote_share_pct,position,won
pratapgarh,pratapgarh,PRATAPGARH,ST,c-ac-426448,KAMAL MEENA,bsp-2,BSP,2000,0.9225,4,0
pratapgarh,pratapgarh,PRATAPGARH,ST,c-ac-426452,RANG LAL MEENA,communist-party-of-india-marxist-leninist-liberation-2,CPI(ML) (L),1618,0.7463,5,0
pratapgarh,pratapgarh,PRATAPGARH,ST,c-ac-426453,RAMSINGH DAMOR,bmup,BMUP,974,0.4493,6,0
pushkar,pushkar,AJMER,GEN,c-ac-426458,Suresh Singh Rawat,bjp,BJP,84619,44.8336,1,1
pushkar,pushkar,AJMER,GEN,c-ac-426456,Naseem Akhtar,inc,INC,70750,37.4854,2,0
pushkar,pushkar,AJMER,GEN,c-ac-426455,Ashok Singh Rawat,rlp-3,RLP,16052,8.5048,3,0
pushkar,pushkar,AJMER,GEN,c-ac-426468,Dr. Shrigopal Baheti,ind,IND,8457,4.4808,4,0
pushkar,pushkar,AJMER,GEN,c-ac-426465,Mahaveer Singh,ind,IND,1410,0.7471,5,0
pushkar,pushkar,AJMER,GEN,c-ac-426454,Akshay Raj Singh,aap,AAP,1166,0.6178,6,0
pushkar,pushkar,AJMER,GEN,c-ac-426467,Lalchand Ubana,ind,IND,1140,0.604,7,0
pushkar,pushkar,AJMER,GEN,c-ac-426470,Sumer Singh Chandel,ind,IND,1088,0.5765,8,0
pushkar,pushkar,AJMER,GEN,c-ac-426457,Advocate Shahabuddhin,bsp-2,BSP,973,0.5155,9,0
pushkar,pushkar,AJMER,GEN,c-ac-426469,Sajjan Singh Rajpurohit Ujoli,ind,IND,941,0.4986,10,0
pushkar,pushkar,AJMER,GEN,c-ac-426459,Ankit Tak,rtorp,RTORP,604,0.32,11,0
pushkar,pushkar,AJMER,GEN,c-ac-426466,Rais Ahmad Chauhan,ind,IND,452,0.2395,12,0
pushkar,pushkar,AJMER,GEN,c-ac-426464,Ashok Singh Rawat,ind,IND,252,0.1335,13,0
pushkar,pushkar,AJMER,GEN,c-ac-426460,Prem Lal Bhil,btc,BTC,250,0.1325,14,0
pushkar,pushkar,AJMER,GEN,c-ac-426463,Alauddeen Khan,ind,IND,244,0.1293,15,0
pushkar,pushkar,AJMER,GEN,c-ac-426461,Advocate Ranjeeta Rawat,akbap,AKBAP,172,0.0911,16,0
pushkar,pushkar,AJMER,GEN,c-ac-426462,Ranjeet Singh,jasp,JASP,170,0.0901,17,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426476,SOHAN LAL NAYAK,inc,INC,79586,37.341,1,1
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426474,BALVIR SINGH LUTHRA,bjp,BJP,65561,30.7606,2,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426475,SHYOPAT RAM,cpi-m,CPI(M),61057,28.6474,3,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426471,JASAPRIT,bsp-2,BSP,984,0.4617,4,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426473,DHANNARAM,aap,AAP,977,0.4584,5,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426472,DARSHAN SINGH,rlp-3,RLP,944,0.4429,6,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426477,NAHAR SINGH,mkad,MKAD,890,0.4176,7,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426481,CHETRAM,ind,IND,847,0.3974,8,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426480,GOGA DEVI,ind,IND,670,0.3144,9,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426479,SHAMSHER SINGH,jhndcgp,JHNDCGP,611,0.2867,10,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426482,RAJENDER SINGH,ind,IND,599,0.281,11,0
raisinghnagar,risinghnagar,GANGANAGAR,SC,c-ac-426478,VINOD KUMAR,rashtravadi-bharat-party,RSTWDIBHRT,407,0.191,12,0
rajakhera,rajakheda,DHOLPUR,GEN,c-ac-426484,Rohit Bohra,inc,INC,89120,53.7509,1,1
rajakhera,rajakheda,DHOLPUR,GEN,c-ac-426483,Neerja Sharma,bjp,BJP,73563,44.368,2,0
rajakhera,rajakheda,DHOLPUR,GEN,c-ac-426485,Vinay Sikarvar,ipgp,IPGP,1118,0.6743,3,0
rajakhera,rajakheda,DHOLPUR,GEN,c-ac-426489,Rohit Dagur,ind,IND,1083,0.6532,4,0
rajakhera,rajakheda,DHOLPUR,GEN,c-ac-426488,Rajkumar Parihar,ind,IND,434,0.2618,5,0
rajakhera,rajakheda,DHOLPUR,GEN,c-ac-426486,Bhanvarpal,ind,IND,249,0.1502,6,0
rajakhera,rajakheda,DHOLPUR,GEN,c-ac-426487,Mahaveer Tyagi,ind,IND,235,0.1417,7,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426493,MANGELAL MEENA,inc,INC,93459,50.3627,1,1
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426492,BANNA RAM MEENA,bjp,BJP,70892,38.2019,2,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426503,RAHUL,ind,IND,8291,4.4678,3,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426500,JOHARILAL,ind,IND,3007,1.6204,4,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426505,VIJAY SAMARTHLAL,ind,IND,2853,1.5374,5,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426506,SHEELA MEENA,ind,IND,1222,0.6585,6,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426494,SURAJ BHAN DHANKA,sp,SP,1042,0.5615,7,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426491,NAND LAL,aap,AAP,878,0.4731,8,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426490,DHARMSINGH DHANKA,bsp-2,BSP,868,0.4677,9,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426496,OM PRAKASH MEENA,ind,IND,595,0.3206,10,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426502,RAMOTAR MEENA,ind,IND,569,0.3066,11,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426501,MAHENDER KUMAR MEENA,ind,IND,495,0.2667,12,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426499,JASRAM MEENA,ind,IND,437,0.2355,13,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426495,AMAR CHAND MEENA,ind,IND,368,0.1983,14,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426497,KAPIL,ind,IND,239,0.1288,15,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426504,LALA RAM MEENA,ind,IND,210,0.1132,16,0
rajgarh-laxmangarh,rajgadlakshmanagarh,ALWAR,ST,c-ac-426498,JAGDISH,ind,IND,147,0.0792,17,0
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426508,DEEPTI KIRAN MAHESHWARI,bjp,BJP,94043,53.8755,1,1
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426509,NARAYAN SINGH BHATI,inc,INC,62081,35.5651,2,0
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426513,DINESH BADALA,ind,IND,13599,7.7906,3,0
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426507,DR. GHANASHYAM MURDIA,aap,AAP,1772,1.0151,4,0
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426514,MANOJ KUMAWAT,ind,IND,1231,0.7052,5,0
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426510,VINOD SONWAL,bsp-2,BSP,886,0.5076,6,0
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426512,JITENDRA KUMAR KHATIK,ind,IND,548,0.3139,7,0
rajsamand,rajsamand,RAJSAMAND,GEN,c-ac-426511,MANISH PANDEY,rtorp,RTORP,396,0.2269,8,0
ramganj-mandi,ramganj mandi,KOTA,SC,c-ac-426516,Madan Dilawar,bjp,BJP,103504,53.5425,1,1
ramganj-mandi,ramganj mandi,KOTA,SC,c-ac-426517,Mahendra Rajoriya,inc,INC,85082,44.0128,2,0
ramganj-mandi,ramganj mandi,KOTA,SC,c-ac-426515,Dr. Bharat Kumar Marmath(Bairwa),bsp-2,BSP,2387,1.2348,3,0
ramganj-mandi,ramganj mandi,KOTA,SC,c-ac-426518,Deshraj Ragontha,ind,IND,1388,0.718,4,0
ramganj-mandi,ramganj mandi,KOTA,SC,c-ac-426519,Mukesh,ind,IND,951,0.492,5,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426521,ZUBAIR KHAN,inc,INC,93765,44.5516,1,1
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426525,SUKHAVANT SINGH,aspkr,ASPKR,74069,35.1932,2,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426520,JAI AAHUJA,bjp,BJP,34882,16.5739,3,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426522,DIWAN CHAND,bsp-2,BSP,1219,0.5792,4,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426523,VISHVENDER SINGH,aap,AAP,1178,0.5597,5,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426535,MUKHTYAR SINGH,ind,IND,1169,0.5554,6,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426526,ANUP KUMAR,ind,IND,864,0.4105,7,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426534,BHAJAN LAL SAINI,ind,IND,674,0.3202,8,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426524,IZAHAR,jjp-3,JJP,600,0.2851,9,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426530,JAI SINGH,ind,IND,546,0.2594,10,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426533,NITESH KUMAR,ind,IND,321,0.1525,11,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426528,UMARDEEN KHAN,ind,IND,300,0.1425,12,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426529,GURVINDER SINGH,ind,IND,283,0.1345,13,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426531,DINESH,ind,IND,210,0.0998,14,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426527,IQBAL SINGH,ind,IND,193,0.0917,15,0
ramgarh,Ramgarh,ALWAR,GEN,c-ac-426532,NAVAL SINGH,ind,IND,191,0.0908,16,0
raniwara,ranivada,JALORE,GEN,c-ac-426537,RATAN DEVASI,inc,INC,112681,53.4286,1,1
raniwara,ranivada,JALORE,GEN,c-ac-426536,NARAYAN SINGH DEWAL,bjp,BJP,90319,42.8255,2,0
raniwara,ranivada,JALORE,GEN,c-ac-426540,BHARAT KUMAR,aspkr,ASPKR,1989,0.9431,3,0
raniwara,ranivada,JALORE,GEN,c-ac-426538,LAKHARAM,bsp-2,BSP,1947,0.9232,4,0
raniwara,ranivada,JALORE,GEN,c-ac-426544,MASRURAM,ind,IND,1865,0.8843,5,0
raniwara,ranivada,JALORE,GEN,c-ac-426541,RAMESH KUMAR GARG,swatantrata-abhivyakti-party,SAP_ABBR_2,682,0.3234,6,0
raniwara,ranivada,JALORE,GEN,c-ac-426543,PARASA RAM,ind,IND,661,0.3134,7,0
raniwara,ranivada,JALORE,GEN,c-ac-426542,AMRITLAL RAJPUROHIT,ind,IND,396,0.1878,8,0
raniwara,ranivada,JALORE,GEN,c-ac-426539,NARAPAT SINGH,bmup,BMUP,360,0.1707,9,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426547,POOSARAM GODARA,inc,INC,109383,54.2058,1,1
ratangarh,ratangarh,CHURU,GEN,c-ac-426545,ABHINESH MAHARSHI,bjp,BJP,79720,39.506,2,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426552,RADHESHYAM PRAJAPAT,ind,IND,5956,2.9516,3,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426548,DR. SANJU BALA,aap,AAP,1505,0.7458,4,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426546,NIRAJ RATANGARH,bsp-2,BSP,1145,0.5674,5,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426554,SHISHPAL SINGH RANA,ind,IND,1034,0.5124,6,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426549,NARESH KUMAR GODARA,aspkr,ASPKR,992,0.4916,7,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426550,SANWARMAL,cpi,CPI,801,0.3969,8,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426553,LALA RAM BHAT,ind,IND,575,0.2849,9,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426555,SANJAY KUMAR JANGIR,ind,IND,459,0.2275,10,0
ratangarh,ratangarh,CHURU,GEN,c-ac-426551,DEVILAL MEGHWAL,ind,IND,222,0.11,11,0
reodar,re vadar,SIROHI,SC,c-ac-426557,MOTIRAM,inc,INC,93120,48.197,1,1
reodar,re vadar,SIROHI,SC,c-ac-426556,JAGSI RAM,bjp,BJP,89556,46.3524,2,0
reodar,re vadar,SIROHI,SC,c-ac-426558,VEENA RAM,bsp-2,BSP,3797,1.9652,3,0
reodar,re vadar,SIROHI,SC,c-ac-426561,GOPAL DANA,ind,IND,3179,1.6454,4,0
reodar,re vadar,SIROHI,SC,c-ac-426559,GANPAT LAL,bharat-adivasi-party,BHRTADVSIP,2319,1.2003,5,0
reodar,re vadar,SIROHI,SC,c-ac-426560,SANGEETA RALHAN,btc,BTC,1236,0.6397,6,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426563,MANOJ KUMAR S/O SWAI SINGH,bsp-2,BSP,64368,33.0635,1,1
sadulpur,sadulpur,CHURU,GEN,c-ac-426562,KRISHNA POONIA,inc,INC,61794,31.7413,2,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426565,SUMITRA POONIA,bjp,BJP,59429,30.5265,3,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426564,SUNIL KUMAR S/O RAM PAL,cpi-m,CPI(M),5707,2.9315,4,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426567,SATYAVAN SINGH,aspkr,ASPKR,1256,0.6452,5,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426566,DHARMVEER SINGH,bmup,BMUP,428,0.2198,6,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426573,SUNIL KUMAR S/O DEEPCHAND,ind,IND,392,0.2014,7,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426569,MANOJ KUMAR S/O KESHAR DEV,ind,IND,356,0.1829,8,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426572,SANTOSH KANWAR,ind,IND,287,0.1474,9,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426570,RAJ KUMAR SONI,ind,IND,273,0.1402,10,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426571,RAJENDER SINGH,ind,IND,243,0.1248,11,0
sadulpur,sadulpur,CHURU,GEN,c-ac-426568,GAJANAND SONI,ind,IND,147,0.0755,12,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426575,GURVEER SINGH,bjp,BJP,74433,37.798,1,1
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426579,OM BISHNOI,ind,IND,58973,29.9472,2,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426576,JAGDISH CHANDER,inc,INC,57999,29.4526,3,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426574,GURVINDER KOUR,aap,AAP,1925,0.9775,4,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426577,RAJENDRA KUMAR,bsp-2,BSP,824,0.4184,5,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426581,DIVAKAR WALIA,ind,IND,811,0.4118,6,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426578,RAI SAHAB,rpoia,RPOIA,648,0.3291,7,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426583,HARBANS SINGH,ind,IND,463,0.2351,8,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426580,JAGDISH,ind,IND,438,0.2224,9,0
sadulshahar,sadulshahar,GANGANAGAR,GEN,c-ac-426582,NARESH GARG,ind,IND,409,0.2077,10,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426586,Shankarlal Decha,bjp,BJP,75175,37.0726,1,1
sagwara,sagawada,DUNGARPUR,ST,c-ac-426590,Mohanlal Roat,bharat-adivasi-party,BHRTADVSIP,63176,31.1553,2,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426584,Kailash Kumar Roat,inc,INC,46742,23.0508,3,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426592,Devilal Ahari,ind,IND,5497,2.7108,4,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426589,Mohanlal Dendor,btp,BTP,3242,1.5988,5,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426593,Pannalal Dodiyar,ind,IND,2175,1.0726,6,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426587,Shivlal,aap,AAP,1692,0.8344,7,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426591,Govardhan Nanoma,ind,IND,1675,0.826,8,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426594,Mansingh Roat,ind,IND,1440,0.7101,9,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426585,Dalji Dendor (Meena),bsp-2,BSP,1423,0.7018,10,0
sagwara,sagawada,DUNGARPUR,ST,c-ac-426588,Amritlal Ahari,bmup,BMUP,541,0.2668,11,0
sahada,Sahada,,GEN,c-ac-426598,LADU LAL PITLIYA,bjp,BJP,117203,62.2824,1,1
sahada,Sahada,,GEN,c-ac-426597,RAJENDRA TRIVEDI,inc,INC,54684,29.0594,2,0
sahada,Sahada,,GEN,c-ac-426596,BADRILAL JAT,rlp-3,RLP,8971,4.7672,3,0
sahada,Sahada,,GEN,c-ac-426599,KAILASH GEHLOT,cpi,CPI,4125,2.1921,4,0
sahada,Sahada,,GEN,c-ac-426595,KALU KHAN,bsp-2,BSP,1402,0.745,5,0
sahada,Sahada,,GEN,c-ac-426600,BHAIRU LAL KUMAWAT,rtorp,RTORP,1156,0.6143,6,0
sahada,Sahada,,GEN,c-ac-426601,RATAN LAL SUTHAR,ind,IND,639,0.3396,7,0
salumber,salumbar,UDAIPUR,ST,c-ac-426602,Amritlal Meena,bjp,BJP,80086,38.2059,1,1
salumber,salumbar,UDAIPUR,ST,c-ac-426604,Raghuvir Singh Meena,inc,INC,65395,31.1974,2,0
salumber,salumbar,UDAIPUR,ST,c-ac-426606,Jitesh Kumar Meena,bharat-adivasi-party,BHRTADVSIP,51691,24.6597,3,0
salumber,salumbar,UDAIPUR,ST,c-ac-426608,Govind Kalasuya,ind,IND,3838,1.831,4,0
salumber,salumbar,UDAIPUR,ST,c-ac-426605,Kalu Ram Meena,cpi,CPI,2224,1.061,5,0
salumber,salumbar,UDAIPUR,ST,c-ac-426603,Kanheya Lal Meena,bsp-2,BSP,1733,0.8267,6,0
salumber,salumbar,UDAIPUR,ST,c-ac-426610,Sewaram,ind,IND,1517,0.7237,7,0
salumber,salumbar,UDAIPUR,ST,c-ac-426611,Harjilal,ind,IND,1293,0.6168,8,0
salumber,salumbar,UDAIPUR,ST,c-ac-426607,Prakash Meena,btp,BTP,1105,0.5272,9,0
salumber,salumbar,UDAIPUR,ST,c-ac-426609,Durga Prasad Meena,ind,IND,735,0.3506,10,0
sanchore,sanchor,JALORE,GEN,c-ac-426618,JIVA RAM CHOUDHARY,ind,IND,95518,37.3063,1,1
sanchore,sanchor,JALORE,GEN,c-ac-426615,SUKHRAM VISHNOI,inc,INC,90847,35.482,2,0
sanchore,sanchor,JALORE,GEN,c-ac-426612,DEVJI PATEL,bjp,BJP,30535,11.926,3,0
sanchore,sanchor,JALORE,GEN,c-ac-426614,Dr SHAMSHER ALI SAYYED,bsp-2,BSP,26108,10.197,4,0
sanchore,sanchor,JALORE,GEN,c-ac-426616,Dr SURESH SAGAR,rlp-3,RLP,4612,1.8013,5,0
sanchore,sanchor,JALORE,GEN,c-ac-426613,RAM LAL BISHNOI,aap,AAP,4292,1.6763,6,0
sanchore,sanchor,JALORE,GEN,c-ac-426617,GORDHAN RAM,ind,IND,1738,0.6788,7,0
sanchore,sanchor,JALORE,GEN,c-ac-426619,DINESH SINGH,ind,IND,1660,0.6483,8,0
sanchore,sanchor,JALORE,GEN,c-ac-426620,SHANKAR LAL DARJI,ind,IND,727,0.2839,9,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426623,Bhajan Lal Sharma,bjp,BJP,145162,58.7425,1,1
sanganer,sanganer,JAIPUR,GEN,c-ac-426622,Pushpendra Bhardwaj,inc,INC,97081,39.2856,2,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426621,Amit Dadhich,aap,AAP,1426,0.5771,3,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426624,Mahesh Saini,rlp-3,RLP,650,0.263,4,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426636,Hari Narayan Meena,ind,IND,598,0.242,5,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426635,Bhai Vijay Sharma,ind,IND,475,0.1922,6,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426634,Ranjeet Singh Gahlot,ind,IND,367,0.1485,7,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426631,Nishant Mathur,ind,IND,258,0.1044,8,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426632,Babita Wadhwani,ind,IND,239,0.0967,9,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426625,Dr. Buddhi Prakash Bairwa,alp,ALP,235,0.0951,10,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426633,Mohasin,ind,IND,176,0.0712,11,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426628,Dr. Vishnu Kumar Gupta,rbd,RBD,153,0.0619,12,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426629,Shashank Arya,rtorp,RTORP,94,0.038,13,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426630,Kavita Sharma,ind,IND,81,0.0328,14,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426626,Rajesh Kumar Yadav,nhp,NHP,69,0.0279,15,0
sanganer,sanganer,JAIPUR,GEN,c-ac-426627,Rohitas Yadav,rshtrjnts,RSHTRJNTS,52,0.021,16,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426637,ABHIMANYU,inc,INC,98341,47.805,1,1
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426638,GURDEEP SINGH,bjp,BJP,56331,27.3833,2,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426645,GULAB SINWAR,ind,IND,40266,19.5739,3,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426643,DR. PARAM NAVDEEP SINGH,aspkr,ASPKR,3036,1.4758,4,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426646,JAGJEET SINGH,ind,IND,2232,1.085,5,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426639,VIJAY KUMAR,bsp-2,BSP,1397,0.6791,6,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426649,SURENDRA KUMAR,ind,IND,1190,0.5785,7,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426648,SHIV KUMAR,ind,IND,628,0.3053,8,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426641,ANUPREET KAUR,ipgp,IPGP,602,0.2926,9,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426640,SANDEEP SINGH,aap,AAP,589,0.2863,10,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426644,MEJAR SINGH,njmp,NJMP,583,0.2834,11,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426642,DHRAMPAL,hjp-3,HJP,306,0.1488,12,0
sangaria,sangariyaa,HANUMANGARH,GEN,c-ac-426647,RAJESH,ind,IND,212,0.1031,13,0
sangod,sagaud,KOTA,GEN,c-ac-426652,HEERALAL NAGAR,bjp,BJP,93435,56.2235,1,1
sangod,sagaud,KOTA,GEN,c-ac-426651,BHANU PRATAP SINGH,inc,INC,67849,40.8274,2,0
sangod,sagaud,KOTA,GEN,c-ac-426650,PRABHULAL,bsp-2,BSP,1622,0.976,3,0
sangod,sagaud,KOTA,GEN,c-ac-426654,RAMAVTAR VERMA,aspkr,ASPKR,1531,0.9213,4,0
sangod,sagaud,KOTA,GEN,c-ac-426653,RAKESHAKUMAR,rtorp,RTORP,1065,0.6409,5,0
sangod,sagaud,KOTA,GEN,c-ac-426655,DEEPAK MEGHWAL,ind,IND,683,0.411,6,0
sapotra,sapotara,KARAULI,ST,c-ac-426659,HANSRAJ MEENA,bjp,BJP,111385,56.711,1,1
sapotra,sapotara,KARAULI,ST,c-ac-426657,RAMESH CHAND MEENA,inc,INC,67551,34.3932,2,0
sapotra,sapotara,KARAULI,ST,c-ac-426658,VIJAY KUMAR URF KALLU,bsp-2,BSP,11304,5.7554,3,0
sapotra,sapotara,KARAULI,ST,c-ac-426656,PREM SINGH,aap,AAP,1492,0.7596,4,0
sapotra,sapotara,KARAULI,ST,c-ac-426660,AMIT KUMAR,ind,IND,1232,0.6273,5,0
sapotra,sapotara,KARAULI,ST,c-ac-426663,KEDAR,ind,IND,1138,0.5794,6,0
sapotra,sapotara,KARAULI,ST,c-ac-426664,SEEMA MEENA,ind,IND,920,0.4684,7,0
sapotra,sapotara,KARAULI,ST,c-ac-426662,UDAY SINGH,ind,IND,802,0.4083,8,0
sapotra,sapotara,KARAULI,ST,c-ac-426661,IMRAT LAL,ind,IND,584,0.2973,9,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426665,ASHOK GEHLOT,inc,INC,96859,57.0806,1,1
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426667,PROFESSOR DR. MAHENDRA RATHORE,bjp,BJP,70463,41.525,2,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426668,SHAITAN SINGH,aspkr,ASPKR,813,0.4791,3,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426666,DALPAT CHOUHAN,bsp-2,BSP,773,0.4555,4,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426674,HARLAL SINGH RAJPUROHIT,ind,IND,185,0.109,5,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426673,LABU RAM BISHNOI,ind,IND,179,0.1055,6,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426671,AKASH,ind,IND,152,0.0896,7,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426672,BALVEER SINGH GEHLOT,ind,IND,102,0.0601,8,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426670,ASARAPH KHAN,ind,IND,83,0.0489,9,0
sardarpura,sardarpura,JODHPUR,GEN,c-ac-426669,SURAIYA BEGAM,ipgp,IPGP,79,0.0466,10,0
sardarshahar,sardarshahar,CHURU,GEN,c-ac-426675,ANIL KUMAR SHARMA,inc,INC,99582,42.5233,1,1
sardarshahar,sardarshahar,CHURU,GEN,c-ac-426679,RAJKARAN CHOUDHARY,ind,IND,77250,32.9872,2,0
