party_id,body,period_label,state,year,seats,vote_share_pct,contested,party_votes,total_votes,source_ids,derivation
parties.IN.ANRP,parliament,LsGenJun2024,madhya-pradesh,2024,0,0.014442,1,5484,37972368,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.AODRP,parliament,LsGenJun2024,telangana,2024,0,0.491716,11,108334,22031832,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APKAWZP,parliament,LsGenJun2024,gujarat,2024,0,0.020873,1,6087,29161987,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APKGNTRP,parliament,LsGenJun2024,madhya-pradesh,2024,0,0.006405,1,2432,37972368,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APKSP,parliament,LsGenJun2024,bihar,2024,0,0.024236,2,10538,43480859,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APM,assembly,AcGenMay2011,tamil-nadu,2011,0,0.006918,4,2549,36845373,src-56c66222c3c2,computed_from_canonical_electoral_rows
parties.IN.APM,parliament,LsGenMay2014,tamil-nadu,2014,0,0.000916,1,372,40607149,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.APMK,assembly,AcGenFeb1996,tamil-nadu,1996,0,0.000505,1,137,27149300,src-401ec179ced9,computed_from_canonical_electoral_rows
parties.IN.APMK,assembly,AcGenMay2001,tamil-nadu,2001,0,0.000881,1,247,28037314,src-edde438a4885,computed_from_canonical_electoral_rows
parties.IN.APNDLK,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.044465,11,39128,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APNEP,parliament,LsGenJun2024,punjab,2024,0,0.037946,1,5139,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APNHQP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.004652,1,4094,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APNIPP,parliament,LsGenJun2024,maharashtra,2024,0,0.007177,4,4109,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APNJBP,parliament,LsGenJun2024,punjab,2024,0,0.059914,2,8114,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APNP,assembly,AcGenMay2016,tamil-nadu,2016,0,0.000991,3,428,43205158,src-980ece2fb2f9,computed_from_canonical_electoral_rows
parties.IN.APOI,assembly,AcGenApr2014,odisha,2014,0,0.077598,13,16709,21532680,src-4f3e1970eaf3,computed_from_canonical_electoral_rows
parties.IN.APOI,assembly,AcGenApr2019,odisha,2019,0,0.085784,15,20098,23428552,src-aac3ba0f570d,computed_from_canonical_electoral_rows
parties.IN.APOI,assembly,AcGenDec2014,jharkhand,2014,0,0.055573,6,7707,13868225,src-7fa3c11bd289,computed_from_canonical_electoral_rows
parties.IN.APOI,assembly,AcGenFeb2017,goa,2017,0,0.004802,1,44,916216,src-9e77d6a7b4ab,computed_from_canonical_electoral_rows
parties.IN.APOI,assembly,AcGenNov2020,bihar,2020,0,0.023174,7,9765,42137619,src-06e18fc9a280,computed_from_canonical_electoral_rows
parties.IN.APOI,assembly,AcGenOct2014,maharashtra,2014,0,0.043753,40,23146,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.APOI,assembly,AcGenOct2019,maharashtra,2019,0,0.03309,28,18249,55149929,src-558e9e7bac87,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,chhattisgarh,2024,0,0.102822,4,15509,15083307,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,delhi,2024,0,0.044758,4,4003,8943585,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,jharkhand,2024,0,0.158138,6,27325,17279192,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,kerala,2024,0,0.014107,2,2826,20033258,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,maharashtra,2024,0,0.021066,4,12060,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,odisha,2024,0,0.064134,4,16171,25214359,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,rajasthan,2024,0,0.040829,3,13560,33211938,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,tamil-nadu,2024,0,0.005751,2,2517,43769106,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenJun2024,west-bengal,2024,0,0.063534,7,38473,60554535,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2014,chhattisgarh,2014,0,0.601212,10,73682,12255579,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2014,madhya-pradesh,2014,0,0.064316,3,19063,29639807,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2014,maharashtra,2014,0,0.076566,14,37301,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2014,odisha,2014,0,0.215947,4,46491,21528883,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2014,rajasthan,2014,0,0.031567,3,8558,27110642,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,andhra-pradesh,2019,0,0.005558,1,1757,31612534,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,bihar,2019,0,0.061838,2,25234,40806661,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,chhattisgarh,2019,0,0.423836,11,57703,13614453,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,gujarat,2019,0,0.003628,1,1055,29081964,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,himachal-pradesh,2019,0,0.048614,1,1872,3850732,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,jharkhand,2019,0,0.172564,4,25819,14961958,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,karnataka,2019,0,0.010345,1,3635,35138682,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,kerala,2019,0,0.019416,3,3958,20385216,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,madhya-pradesh,2019,0,0.087842,8,32423,36910610,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,maharashtra,2019,0,0.095632,16,51693,54054245,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,odisha,2019,0,0.244813,6,58251,23794122,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,punjab,2019,0,0.054927,4,7561,13765432,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,rajasthan,2019,0,0.272408,15,88372,32441064,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,tamil-nadu,2019,0,0.010368,1,4498,43383467,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,telangana,2019,0,0.036673,1,6837,18642895,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,tripura,2019,0,0.331279,1,7133,2153172,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APOI,parliament,LsGenMay2019,west-bengal,2019,0,0.005714,1,3269,57206976,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.APP,assembly,AcGenApr2007,uttar-pradesh,2007,0,0.000521,1,272,52163417,src-5230abac31bb,computed_from_canonical_electoral_rows
parties.IN.APP,assembly,AcGenDec2007,gujarat,2007,0,0.003877,1,833,21485372,src-542153f504f1,computed_from_canonical_electoral_rows
parties.IN.APP,assembly,AcGenFeb2005,bihar,2005,0,0.003005,1,736,24494763,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.APP,assembly,AcGenJan2007,punjab,2007,0,0.008187,4,1035,12641706,src-eec71199419f,computed_from_canonical_electoral_rows
parties.IN.APP,assembly,AcGenMar2008,nagaland,2008,0,0.007148,1,81,1133221,src-115a1d3b069c,computed_from_canonical_electoral_rows
parties.IN.APP,assembly,AcGenNov2007,himachal-pradesh,2007,0,0.017344,1,571,3292272,src-7fbafbbf1777,computed_from_canonical_electoral_rows
parties.IN.APP,assembly,AcGenNov2008,chhattisgarh,2008,0,0.00966,1,1038,10745187,src-9cb115100603,computed_from_canonical_electoral_rows
parties.IN.APRS,parliament,LsGenJun2024,andhra-pradesh,2024,0,0.001057,1,358,33858957,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.APTADMK,parliament,LsGenJun2024,tamil-nadu,2024,0,0.007032,2,3078,43769106,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ARJP,parliament,LsGenJun2024,rajasthan,2024,0,0.07917,1,26294,33211938,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ARP,assembly,AcGenOct2004,maharashtra,2004,0,0.031753,21,13282,41829645,src-071f67ad16c1,computed_from_canonical_electoral_rows
parties.IN.ARP,assembly,AcGenOct2014,maharashtra,2014,0,0.013922,19,7365,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.ARP,assembly,AcGenOct2019,maharashtra,2019,0,0.003902,3,2152,55149929,src-558e9e7bac87,computed_from_canonical_electoral_rows
parties.IN.ARP,parliament,LsGenJun2024,maharashtra,2024,0,0.003017,2,1727,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ARP,parliament,LsGenMay2004,maharashtra,2004,0,0.091866,7,31467,34253278,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ARP,parliament,LsGenMay2009,maharashtra,2009,0,0.018037,6,6672,36991311,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ARP,parliament,LsGenMay2014,maharashtra,2014,0,0.033789,4,16461,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ARP,parliament,LsGenMay2019,maharashtra,2019,0,0.008138,2,4399,54054245,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ARPS,parliament,LsGenJun2024,andhra-pradesh,2024,0,0.020219,3,6846,33858957,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASAP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.001352,1,1190,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASAPA,assembly,AcGenDec2017,gujarat,2017,0,0.006686,9,2007,30018086,src-953e9d223ef8,computed_from_canonical_electoral_rows
parties.IN.ASDC,parliament,LsGenJun2024,assam,2024,0,0.047882,1,9633,20118166,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASGP,parliament,LsGenJun2024,maharashtra,2024,0,0.001511,1,865,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASJP,parliament,LsGenJun2024,punjab,2024,0,0.015381,2,2083,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASMJTYP,parliament,LsGenJun2024,assam,2024,0,2.060034,1,414441,20118166,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenApr2007,uttar-pradesh,2007,0,0.05266,48,27469,52163417,src-5230abac31bb,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenDec2003,delhi,2003,0,0.009728,3,439,4512872,src-731874b4f970,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenDec2008,rajasthan,2008,0,0.010273,2,2464,23984658,src-50c93d074c18,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenDec2012,gujarat,2012,0,0.006459,1,1771,27417045,src-419098a2fee9,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenDec2013,rajasthan,2013,0,0.00059,1,182,30860626,src-484300621f4c,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenDec2017,gujarat,2017,0,0.000553,1,166,30018086,src-953e9d223ef8,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenDec2018,rajasthan,2018,0,0.002404,1,853,35483940,src-05c6e01fee51,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenFeb2000,haryana,2000,0,0.002875,1,220,7652560,src-755a37da21a2,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenFeb2002,uttar-pradesh,2002,0,0.052331,49,28076,53650610,src-183b4a86ce1d,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenFeb2012,uttar-pradesh,2012,0,0.038458,45,29163,75830976,src-5c0c9c3de1ed,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenNov2003,madhya-pradesh,2003,0,0.002612,2,666,25500290,src-6e6cad8b2a5a,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenNov2008,delhi,2008,0,0.016014,2,989,6175712,src-8412f0292338,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenNov2008,madhya-pradesh,2008,0,0.003933,3,992,25223132,src-f1c44ad28edb,computed_from_canonical_electoral_rows
parties.IN.ASP,assembly,AcGenNov2013,madhya-pradesh,2013,0,0.00101,1,342,33852504,src-599f7493d18f,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2004,uttar-pradesh,2004,0,0.038985,9,20767,53269616,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2009,delhi,2009,0,0.04528,1,2605,5753047,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2009,madhya-pradesh,2009,0,0.009346,1,1821,19484608,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2009,uttar-pradesh,2009,0,0.068872,14,38160,55407107,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2014,jammu-and-kashmir,2014,0,0.095279,1,3286,3448834,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2014,maharashtra,2014,0,0.002026,1,987,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2014,uttar-pradesh,2014,0,0.028752,5,23316,81093120,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2019,karnataka,2019,0,0.064371,4,22619,35138682,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenMay2019,uttar-pradesh,2019,0,0.014404,4,12457,86481398,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ASP,parliament,LsGenOct1999,uttar-pradesh,1999,0,0.013358,6,7260,54348992,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenFeb2022,uttar-pradesh,2022,0,0.06361,24,58625,92162897,src-aa76f1ea922c,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenFeb2022,uttarakhand,2022,0,0.628361,11,33787,5377007,src-7310fa0f34b6,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenFeb2025,delhi,2025,0,0.07701,8,7307,9488376,src-876bf921c339,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenNov2020,bihar,2020,0,0.010803,4,4552,42137619,src-06e18fc9a280,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenNov2023,madhya-pradesh,2023,0,0.286983,54,124818,43493222,src-b353edd3cdf7,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenNov2023,rajasthan,2023,0,0.870115,37,346574,39830823,src-bdf8cace4996,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenNov2024,jharkhand,2024,0,0.298593,6,53288,17846387,src-da5e656dc5cc,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenNov2024,maharashtra,2024,0,0.092398,6,59682,64592503,src-0c04cb845d7e,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenNov2025,bihar,2025,0,0.161636,12,81154,50207733,src-a6ff45d1f5fb,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenOct2024,haryana,2024,0,0.114748,6,15940,13891280,src-9550572f6944,computed_from_canonical_electoral_rows
parties.IN.ASPKR,assembly,AcGenOct2024,jammu-and-kashmir,2024,0,0.022938,2,1308,5702324,src-be294aed1bd6,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,bihar,2024,0,0.030892,1,13432,43480859,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,chhattisgarh,2024,0,0.024643,3,3717,15083307,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,delhi,2024,0,0.007223,1,646,8943585,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,haryana,2024,0,0.066949,1,8754,13075630,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,jharkhand,2024,0,0.006719,1,1161,17279192,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,madhya-pradesh,2024,0,0.075294,5,28591,37972368,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,maharashtra,2024,0,0.005429,2,3108,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,punjab,2024,0,0.071477,3,9680,13542849,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,rajasthan,2024,0,0.060195,5,19992,33211938,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASPKR,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.68495,4,602739,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASSP,parliament,LsGenJun2024,chhattisgarh,2024,0,0.009428,1,1422,15083307,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ASSP,parliament,LsGenJun2024,delhi,2024,0,0.025158,1,2250,8943585,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ATBP,parliament,LsGenJun2024,delhi,2024,0,0.01808,1,1617,8943585,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ATMK,assembly,AcGenFeb1996,tamil-nadu,1996,0,0.020468,19,5557,27149300,src-401ec179ced9,computed_from_canonical_electoral_rows
parties.IN.ATMK,assembly,AcGenMay2001,tamil-nadu,2001,0,0.002629,1,737,28037314,src-edde438a4885,computed_from_canonical_electoral_rows
parties.IN.ATMK,assembly,AcGenMay2011,tamil-nadu,2011,0,0.000703,1,259,36845373,src-56c66222c3c2,computed_from_canonical_electoral_rows
parties.IN.ATMK,parliament,LsGenMay1996,tamil-nadu,1996,0,0.07133,4,19394,27188941,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.AUDF,assembly,AcGenApr2006,assam,2006,10,9.204718,69,1121500,12183969,src-5dd3d997bf7a,computed_from_canonical_electoral_rows
parties.IN.AUDF,assembly,AcGenOct2009,maharashtra,2009,0,0.005719,1,2590,45284495,src-5b2670ea594e,computed_from_canonical_electoral_rows
parties.IN.AUDF,parliament,LsGenMay2009,assam,2009,1,16.101421,9,1954901,12141171,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.AUDF,parliament,LsGenMay2009,maharashtra,2009,0,0.031461,2,11638,36991311,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.AUDF,parliament,LsGenMay2009,west-bengal,2009,0,0.510206,14,218014,42730548,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.AUK,assembly,AcGenMay2016,tamil-nadu,2016,0,0.00034,2,147,43205158,src-980ece2fb2f9,computed_from_canonical_electoral_rows
parties.IN.AVIRP,parliament,LsGenJun2024,haryana,2024,0,0.011043,1,1444,13075630,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.AVRMK,parliament,LsGenJun2024,tamil-nadu,2024,0,0.019066,5,8345,43769106,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.AWMIPCHDAP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.000675,1,594,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.AWVP,assembly,AcGenDec2014,jharkhand,2014,0,0.015755,1,2185,13868225,src-7fa3c11bd289,computed_from_canonical_electoral_rows
parties.IN.AWVP,assembly,AcGenOct2014,maharashtra,2014,0,0.006614,13,3499,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.AWVP,parliament,LsGenMay2014,maharashtra,2014,0,0.007691,4,3747,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.AYSRCP,parliament,LsGenJun2024,andhra-pradesh,2024,0,0.014581,4,4937,33858957,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.AYSRCP,parliament,LsGenJun2024,telangana,2024,0,0.029603,3,6522,22031832,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.AZSP,parliament,LsGenJun2024,delhi,2024,0,0.012176,1,1089,8943585,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.AZSP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.001934,1,1702,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.A_S_P,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.000731,1,643,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.BAAP,parliament,LsGenJun2024,maharashtra,2024,0,0.002926,1,1675,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.BAHUJAN_DRAVIDA_PARTY,assembly,AcGenApr2021,tamil-nadu,2021,0,0.003261,15,1508,46236492,src-4c63b70dbcf5,computed_from_canonical_electoral_rows
