party_id,body,rank,entity_id,constituency_name,state,wins,contested,last_won_year,results,source_ids,derivation
parties.IN.SBSP,assembly,8,IN-S24-AC-2008-385,Ajagara,uttar-pradesh,1,3,2017,LWL,src-5c0c9c3de1ed|src-aa76f1ea922c|src-dbf28a8e250e,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,1,IN-S21-AC-2008-10,Poklok-kamrang,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,2,IN-S21-AC-2008-11,Namchi-singhithang,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,3,IN-S21-AC-2008-12,Melli,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,4,IN-S21-AC-2008-15,Rangang-yangang,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,5,IN-S21-AC-2008-16,Tumen-lingi,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,6,IN-S21-AC-2008-20,Chujachen,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,7,IN-S21-AC-2008-21,Gnathang-machong,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,8,IN-S21-AC-2008-22,Namcheybung,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,9,IN-S21-AC-2008-3,Maneybung-dentam,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,assembly,10,IN-S21-AC-2008-30,Djongu,sikkim,3,4,2019,WWWL,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SDF,parliament,1,IN-PC-1976-S21-1,SIKKIM,sikkim,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SDF,parliament,2,IN-PC-2008-S21-1,Sikkim,sikkim,2,4,2014,WWLL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,1,IN-S13-AC-1976-23,OPERA HOUSE,maharashtra,5,10,2004,LLWLLLWWWW,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,2,IN-S13-AC-2008-108,Aurangabad West,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,3,IN-S13-AC-2008-115,Malegaon outer,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,4,IN-S13-AC-2008-140,Ambernath,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,5,IN-S13-AC-2008-146,Ovala - Majiwada,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,6,IN-S13-AC-2008-147,Kopri-Pachpakhadi,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,7,IN-S13-AC-2008-194,Mahad,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,8,IN-S13-AC-2008-267,Rajapur,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,9,IN-S13-AC-2008-79,Digras,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SHS,assembly,10,IN-S13-AC-1976-10,KHED,maharashtra,4,10,2004,LLLLLLWWWW,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,1,IN-PC-2008-S13-24,Kalyan,maharashtra,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,2,IN-PC-2008-S13-33,Maval,maharashtra,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,3,IN-PC-2008-S13-5,Buldhana,maharashtra,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,4,IN-PC-2008-S13-14,Yavatmal-Washim,maharashtra,3,4,2019,WWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,5,IN-PC-2008-S13-17,Parbhani,maharashtra,3,4,2019,WWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,6,IN-PC-2008-S13-19,Aurangabad,maharashtra,3,4,2024,WWLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,7,IN-PC-2008-S13-25,Thane,maharashtra,3,4,2024,LWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,8,IN-PC-2008-S13-27,Mumbai North-West,maharashtra,3,4,2024,LWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,9,IN-PC-2008-S13-38,Shirdi,maharashtra,3,4,2019,WWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SHS,parliament,10,IN-PC-1976-S13-1,RAJAPUR,maharashtra,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SJP_M,assembly,1,IN-S13-AC-1976-89,DHULE,maharashtra,1,10,1999,LLLLLLLLWL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.SJP_R,assembly,1,IN-S24-AC-1976-209,BANSDIH,uttar-pradesh,1,10,2002,LLLLLLLLWL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SJP_R,assembly,2,IN-S24-AC-1976-58,BEHTA,uttar-pradesh,1,10,1996,LLLLLLLWLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SJP_R,parliament,1,IN-PC-1976-S24-39,BALIA,uttar-pradesh,1,2,2004,LW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SJP_R,parliament,2,IN-PC-1976-S24-43,MACHHLISHAHR,uttar-pradesh,1,2,1999,WL,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,1,IN-S21-AC-2008-18,West pendam,sikkim,3,4,2024,LWWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,2,IN-S21-AC-2008-19,Rhenock,sikkim,3,4,2024,LWWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,3,IN-S21-AC-2008-26,Arithang,sikkim,3,4,2024,LWWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,4,IN-S21-AC-2008-27,,sikkim,3,4,2024,LWWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,5,IN-S21-AC-2008-29,Kabi lungchuk,sikkim,3,4,2024,LWWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,6,IN-S21-AC-2008-32,,sikkim,3,4,2024,LWWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,7,IN-S21-AC-2008-1,Yoksam-tashiding,sikkim,2,4,2024,LLWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,8,IN-S21-AC-2008-13,Namthang-rateypani,sikkim,2,4,2024,LLWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,9,IN-S21-AC-2008-14,Temi-namphing,sikkim,2,4,2024,LLWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,assembly,10,IN-S21-AC-2008-17,Khamdong-singtam,sikkim,2,4,2024,LLWW,src-3f9d4daf9289|src-7678c0c320bf|src-a91d2ccf42f3|src-ba7cd29cfe91,computed_from_canonical_winner_rows
parties.IN.SKM,parliament,1,IN-PC-2008-S21-1,Sikkim,sikkim,2,4,2024,LLWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SOC,assembly,1,IN-S13-AC-1976-35,DHARAVI,maharashtra,1,10,1962,WLLLLLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,1,IN-S18-AC-1976-12,JALESWAR,odisha,1,8,1974,WLLLLLLL,src-1c246730d3bf|src-2067d9d88f92|src-9b5e6000aa23|src-a3859a5a6fab|src-c03df2072e66|src-edd45a80fe58|src-ef2fd78befd5|src-fad57435c58f,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,2,IN-S18-AC-1976-62,NAYAGARH,odisha,1,8,1974,WLLLLLLL,src-1c246730d3bf|src-2067d9d88f92|src-9b5e6000aa23|src-a3859a5a6fab|src-c03df2072e66|src-edd45a80fe58|src-ef2fd78befd5|src-fad57435c58f,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,3,IN-S13-AC-1976-14,MANGAON,maharashtra,1,10,1972,LLWLLLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,4,IN-S13-AC-1976-240,JUNNAR,maharashtra,1,10,1972,LLWLLLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,5,IN-S13-AC-1976-44,KANDIVALI,maharashtra,1,10,1972,LLWLLLLLLL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,6,IN-S24-AC-1976-193,SAGRI,uttar-pradesh,1,10,1974,WLLLLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,7,IN-S24-AC-1976-205,RASRA,uttar-pradesh,1,10,1974,WLLLLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,8,IN-S24-AC-1976-294,CHHIBRAMAU,uttar-pradesh,1,10,1974,WLLLLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,9,IN-S24-AC-1976-300,KARWI,uttar-pradesh,1,10,1974,WLLLLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SOP,assembly,10,IN-S24-AC-1976-319,MADHOGARH,uttar-pradesh,1,10,1974,WLLLLLLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SOP_L,assembly,1,IN-S04-AC-1976-47,MAHNAR,bihar,1,8,1990,LLLWLLLL,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.SP,assembly,1,IN-S13-AC-2008-171,,maharashtra,4,4,2024,WWWW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SP,assembly,2,IN-S24-AC-1976-146,KATRA BAZAR,uttar-pradesh,4,10,2007,LLLLLLWWWW,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SP,assembly,3,IN-S24-AC-1976-77,SAFIPUR,uttar-pradesh,4,10,2007,LLLLLLWWWW,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SP,assembly,4,IN-S24-AC-1976-81,PURWA,uttar-pradesh,4,10,2007,LLLLLLWWWW,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SP,assembly,5,IN-S24-AC-2008-109,Kishani,uttar-pradesh,3,3,2022,WWW,src-5c0c9c3de1ed|src-aa76f1ea922c|src-dbf28a8e250e,computed_from_canonical_winner_rows
parties.IN.SP,assembly,6,IN-S24-AC-2008-110,Karhal,uttar-pradesh,3,3,2022,WWW,src-5c0c9c3de1ed|src-aa76f1ea922c|src-dbf28a8e250e,computed_from_canonical_winner_rows
parties.IN.SP,assembly,7,IN-S24-AC-2008-113,Sahaswan,uttar-pradesh,3,3,2022,WWW,src-5c0c9c3de1ed|src-aa76f1ea922c|src-dbf28a8e250e,computed_from_canonical_winner_rows
parties.IN.SP,assembly,8,IN-S24-AC-2008-18,Nagina,uttar-pradesh,3,3,2022,WWW,src-5c0c9c3de1ed|src-aa76f1ea922c|src-dbf28a8e250e,computed_from_canonical_winner_rows
parties.IN.SP,assembly,9,IN-S24-AC-2008-183,Unchahar,uttar-pradesh,3,3,2022,WWW,src-5c0c9c3de1ed|src-aa76f1ea922c|src-dbf28a8e250e,computed_from_canonical_winner_rows
parties.IN.SP,assembly,10,IN-S24-AC-2008-185,Gauriganj,uttar-pradesh,3,3,2022,WWW,src-5c0c9c3de1ed|src-aa76f1ea922c|src-dbf28a8e250e,computed_from_canonical_winner_rows
parties.IN.SP,parliament,1,IN-PC-2008-S24-21,Mainpuri,uttar-pradesh,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SP,parliament,2,IN-PC-2008-S24-20,Firozabad,uttar-pradesh,3,4,2024,WWLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SP,parliament,3,IN-PC-2008-S24-23,Badaun,uttar-pradesh,3,4,2024,WWLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SP,parliament,4,IN-PC-2008-S24-42,Kannauj,uttar-pradesh,3,4,2024,WWLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SP,parliament,5,IN-PC-2008-S24-69,Azamgarh,uttar-pradesh,3,4,2024,LWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SP,parliament,6,IN-PC-2008-S24-7,Rampur,uttar-pradesh,3,4,2024,WLWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SP,parliament,7,IN-PC-1976-S24-11,KHERI,uttar-pradesh,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SP,parliament,8,IN-PC-1976-S24-15,HARDOI,uttar-pradesh,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SP,parliament,9,IN-PC-1976-S24-29,GONDA,uttar-pradesh,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SP,parliament,10,IN-PC-1976-S24-45,SAIDPUR,uttar-pradesh,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.SSD,assembly,1,IN-S24-AC-1976-296,FARRUKHABAD,uttar-pradesh,4,10,1991,WLWLWWLLLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.SSD,assembly,2,IN-S04-AC-1976-243,HISUA,bihar,1,8,1977,WLLLLLLL,src-1ff7577f66bf|src-3c76417b04b0|src-45e29dbc0a0b|src-4f2938c732e7|src-935cfa064ac8|src-b65b6ec9f54a|src-d5163ef3d822,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,1,IN-S21-AC-1976-18,RHENOCK,sikkim,4,5,1999,WWWWL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,2,IN-S21-AC-1976-20,PATHING,sikkim,4,5,1999,WWWWL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,3,IN-S21-AC-1976-26,RAKDONG TENTEK,sikkim,4,5,1999,WWWWL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,4,IN-S21-AC-1976-17,CENTRAL PENDAM-EAST PENDAM,sikkim,3,5,1999,WWLWL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,5,IN-S21-AC-1976-2,TASHIDING,sikkim,3,5,1994,WWWLL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,6,IN-S21-AC-1976-21,LOOSING PACHEKHANI,sikkim,3,5,1999,WWLWL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,7,IN-S21-AC-1976-23,DJONGU,sikkim,3,5,1999,WWLWL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,8,IN-S21-AC-1976-27,MARTAM,sikkim,3,5,1994,WWWLL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,9,IN-S21-AC-1976-28,RUMTEK,sikkim,3,5,1994,WWWLL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SSP,assembly,10,IN-S21-AC-1976-29,ASSAM-LINGJEY,sikkim,3,5,1994,WWWLL,src-074f7c65aaea|src-4d91103b76b2|src-733047d7201b|src-a1279a1e23c6|src-e75a1bafaff0,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,1,IN-S13-AC-2008-156,Vikhroli,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,2,IN-S13-AC-2008-158,Jogeshwari East,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,3,IN-S13-AC-2008-159,,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,4,IN-S13-AC-2008-164,Versova,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,5,IN-S13-AC-2008-175,Kalina,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,6,IN-S13-AC-2008-176,,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,7,IN-S13-AC-2008-181,,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,8,IN-S13-AC-2008-182,,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,9,IN-S13-AC-2008-183,,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,assembly,10,IN-S13-AC-2008-184,,maharashtra,1,4,2024,LLLW,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.SS_UBT,parliament,1,IN-PC-2008-S13-14,Yavatmal-Washim,maharashtra,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SS_UBT,parliament,2,IN-PC-2008-S13-15,Hingoli,maharashtra,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SS_UBT,parliament,3,IN-PC-2008-S13-17,Parbhani,maharashtra,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SS_UBT,parliament,4,IN-PC-2008-S13-21,Nashik,maharashtra,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SS_UBT,parliament,5,IN-PC-2008-S13-28,Mumbai North-East,maharashtra,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.SS_UBT,parliament,6,IN-PC-2008-S13-30,Mumbai South-Central,maharashtra,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
