layer_id,level,entity_state,entity_district,entity_city,partition_path,format,crs,simplification_algorithm,simplification_tolerance_deg,original_feature_count,retained_feature_count,unkeyed_count,unkeyed_keys_json,size_bytes,source_id,notes,delimitation_vintage
boundaries.in.wards.state=in_s08.ulb=800122,ward,S08,,800122,boundaries/in/wards/state=in_s08/ulb=800122/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,25336,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800123,ward,S08,,800123,boundaries/in/wards/state=in_s08/ulb=800123/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,9,9,0,,27419,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800124,ward,S08,,800124,boundaries/in/wards/state=in_s08/ulb=800124/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,9,9,0,,30329,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800126,ward,S08,,800126,boundaries/in/wards/state=in_s08/ulb=800126/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,9,9,0,,32963,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800128,ward,S08,,800128,boundaries/in/wards/state=in_s08/ulb=800128/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,17,17,0,,57445,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800130,ward,S08,,800130,boundaries/in/wards/state=in_s08/ulb=800130/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,31412,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800131,ward,S08,,800131,boundaries/in/wards/state=in_s08/ulb=800131/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,13,13,0,,38118,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800132,ward,S08,,800132,boundaries/in/wards/state=in_s08/ulb=800132/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,13,13,0,,52196,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800134,ward,S08,,800134,boundaries/in/wards/state=in_s08/ulb=800134/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,15285,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800137,ward,S08,,800137,boundaries/in/wards/state=in_s08/ulb=800137/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,34,34,0,,268882,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800138,ward,S08,,800138,boundaries/in/wards/state=in_s08/ulb=800138/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,13807,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800139,ward,S08,,800139,boundaries/in/wards/state=in_s08/ulb=800139/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,27290,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800140,ward,S08,,800140,boundaries/in/wards/state=in_s08/ulb=800140/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,23041,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800141,ward,S08,,800141,boundaries/in/wards/state=in_s08/ulb=800141/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,13982,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=800142,ward,S08,,800142,boundaries/in/wards/state=in_s08/ulb=800142/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,42810,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900134,ward,S08,,900134,boundaries/in/wards/state=in_s08/ulb=900134/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,22427,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900238,ward,S08,,900238,boundaries/in/wards/state=in_s08/ulb=900238/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,31733,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900460,ward,S08,,900460,boundaries/in/wards/state=in_s08/ulb=900460/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,9,9,0,,47604,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900470,ward,S08,,900470,boundaries/in/wards/state=in_s08/ulb=900470/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,9,9,0,,41351,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900805,ward,S08,,900805,boundaries/in/wards/state=in_s08/ulb=900805/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,56425,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900806,ward,S08,,900806,boundaries/in/wards/state=in_s08/ulb=900806/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,29848,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900807,ward,S08,,900807,boundaries/in/wards/state=in_s08/ulb=900807/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,27266,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900808,ward,S08,,900808,boundaries/in/wards/state=in_s08/ulb=900808/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,25363,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900809,ward,S08,,900809,boundaries/in/wards/state=in_s08/ulb=900809/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,20356,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900810,ward,S08,,900810,boundaries/in/wards/state=in_s08/ulb=900810/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,9,9,0,,29650,src-a1dd899f902d,,
boundaries.in.wards.state=in_s08.ulb=900811,ward,S08,,900811,boundaries/in/wards/state=in_s08/ulb=900811/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,7,7,0,,24236,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803021,ward,S10,,803021,boundaries/in/wards/state=in_s10/ulb=803021/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,140828,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803023,ward,S10,,803023,boundaries/in/wards/state=in_s10/ulb=803023/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,66172,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803025,ward,S10,,803025,boundaries/in/wards/state=in_s10/ulb=803025/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,44778,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803026,ward,S10,,803026,boundaries/in/wards/state=in_s10/ulb=803026/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,19,19,0,,22361,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803027,ward,S10,,803027,boundaries/in/wards/state=in_s10/ulb=803027/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,53739,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803028,ward,S10,,803028,boundaries/in/wards/state=in_s10/ulb=803028/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,55127,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803030,ward,S10,,803030,boundaries/in/wards/state=in_s10/ulb=803030/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,77372,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803032,ward,S10,,803032,boundaries/in/wards/state=in_s10/ulb=803032/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,57798,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803033,ward,S10,,803033,boundaries/in/wards/state=in_s10/ulb=803033/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,69,69,0,,149025,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803036,ward,S10,,803036,boundaries/in/wards/state=in_s10/ulb=803036/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,27,27,0,,44585,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803037,ward,S10,,803037,boundaries/in/wards/state=in_s10/ulb=803037/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,27,27,0,,25776,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803038,ward,S10,,803038,boundaries/in/wards/state=in_s10/ulb=803038/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,27,27,0,,21439,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803039,ward,S10,,803039,boundaries/in/wards/state=in_s10/ulb=803039/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,53279,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803041,ward,S10,,803041,boundaries/in/wards/state=in_s10/ulb=803041/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,59039,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803042,ward,S10,,803042,boundaries/in/wards/state=in_s10/ulb=803042/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,69375,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803043,ward,S10,,803043,boundaries/in/wards/state=in_s10/ulb=803043/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,32781,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803044,ward,S10,,803044,boundaries/in/wards/state=in_s10/ulb=803044/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,53138,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803045,ward,S10,,803045,boundaries/in/wards/state=in_s10/ulb=803045/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,41884,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803046,ward,S10,,803046,boundaries/in/wards/state=in_s10/ulb=803046/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,52571,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803048,ward,S10,,803048,boundaries/in/wards/state=in_s10/ulb=803048/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,35,35,0,,104708,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803050,ward,S10,,803050,boundaries/in/wards/state=in_s10/ulb=803050/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,39685,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803051,ward,S10,,803051,boundaries/in/wards/state=in_s10/ulb=803051/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,35,35,0,,98151,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803052,ward,S10,,803052,boundaries/in/wards/state=in_s10/ulb=803052/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,95804,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803053,ward,S10,,803053,boundaries/in/wards/state=in_s10/ulb=803053/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,56438,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803054,ward,S10,,803054,boundaries/in/wards/state=in_s10/ulb=803054/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,122176,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803055,ward,S10,,803055,boundaries/in/wards/state=in_s10/ulb=803055/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,44836,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803056,ward,S10,,803056,boundaries/in/wards/state=in_s10/ulb=803056/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,47607,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803057,ward,S10,,803057,boundaries/in/wards/state=in_s10/ulb=803057/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,83639,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803059,ward,S10,,803059,boundaries/in/wards/state=in_s10/ulb=803059/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,17416,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803060,ward,S10,,803060,boundaries/in/wards/state=in_s10/ulb=803060/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,35,35,0,,47015,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803061,ward,S10,,803061,boundaries/in/wards/state=in_s10/ulb=803061/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,27,27,0,,81335,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803062,ward,S10,,803062,boundaries/in/wards/state=in_s10/ulb=803062/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,85181,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803063,ward,S10,,803063,boundaries/in/wards/state=in_s10/ulb=803063/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,97116,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803064,ward,S10,,803064,boundaries/in/wards/state=in_s10/ulb=803064/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,83212,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803066,ward,S10,,803066,boundaries/in/wards/state=in_s10/ulb=803066/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,72574,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803067,ward,S10,,803067,boundaries/in/wards/state=in_s10/ulb=803067/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,35,35,0,,152769,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803068,ward,S10,,803068,boundaries/in/wards/state=in_s10/ulb=803068/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,26,26,0,,82087,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803069,ward,S10,,803069,boundaries/in/wards/state=in_s10/ulb=803069/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,68140,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803070,ward,S10,,803070,boundaries/in/wards/state=in_s10/ulb=803070/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,43154,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803071,ward,S10,,803071,boundaries/in/wards/state=in_s10/ulb=803071/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,41592,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803072,ward,S10,,803072,boundaries/in/wards/state=in_s10/ulb=803072/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,35,35,0,,79578,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803073,ward,S10,,803073,boundaries/in/wards/state=in_s10/ulb=803073/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,72469,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803074,ward,S10,,803074,boundaries/in/wards/state=in_s10/ulb=803074/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,62004,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803075,ward,S10,,803075,boundaries/in/wards/state=in_s10/ulb=803075/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,68314,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803076,ward,S10,,803076,boundaries/in/wards/state=in_s10/ulb=803076/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,39432,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803077,ward,S10,,803077,boundaries/in/wards/state=in_s10/ulb=803077/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,17,17,0,,35626,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803078,ward,S10,,803078,boundaries/in/wards/state=in_s10/ulb=803078/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,35,35,0,,100303,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803079,ward,S10,,803079,boundaries/in/wards/state=in_s10/ulb=803079/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,19,19,0,,43821,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803080,ward,S10,,803080,boundaries/in/wards/state=in_s10/ulb=803080/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,27770,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803081,ward,S10,,803081,boundaries/in/wards/state=in_s10/ulb=803081/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,48187,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803082,ward,S10,,803082,boundaries/in/wards/state=in_s10/ulb=803082/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,54695,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803083,ward,S10,,803083,boundaries/in/wards/state=in_s10/ulb=803083/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,67,67,0,,175168,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803085,ward,S10,,803085,boundaries/in/wards/state=in_s10/ulb=803085/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,22,22,0,,41997,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803086,ward,S10,,803086,boundaries/in/wards/state=in_s10/ulb=803086/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,36782,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803087,ward,S10,,803087,boundaries/in/wards/state=in_s10/ulb=803087/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,17,17,0,,42187,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803088,ward,S10,,803088,boundaries/in/wards/state=in_s10/ulb=803088/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,19,19,0,,36248,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803089,ward,S10,,803089,boundaries/in/wards/state=in_s10/ulb=803089/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,187,187,0,,376479,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803090,ward,S10,,803090,boundaries/in/wards/state=in_s10/ulb=803090/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,82777,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803091,ward,S10,,803091,boundaries/in/wards/state=in_s10/ulb=803091/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,76437,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803092,ward,S10,,803092,boundaries/in/wards/state=in_s10/ulb=803092/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,19,19,0,,33146,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803093,ward,S10,,803093,boundaries/in/wards/state=in_s10/ulb=803093/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,19,19,0,,51903,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803094,ward,S10,,803094,boundaries/in/wards/state=in_s10/ulb=803094/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,73049,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803095,ward,S10,,803095,boundaries/in/wards/state=in_s10/ulb=803095/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,85806,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803096,ward,S10,,803096,boundaries/in/wards/state=in_s10/ulb=803096/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,82211,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803097,ward,S10,,803097,boundaries/in/wards/state=in_s10/ulb=803097/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,54433,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803098,ward,S10,,803098,boundaries/in/wards/state=in_s10/ulb=803098/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,56067,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803099,ward,S10,,803099,boundaries/in/wards/state=in_s10/ulb=803099/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,53409,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803100,ward,S10,,803100,boundaries/in/wards/state=in_s10/ulb=803100/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,40844,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803101,ward,S10,,803101,boundaries/in/wards/state=in_s10/ulb=803101/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,45891,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803102,ward,S10,,803102,boundaries/in/wards/state=in_s10/ulb=803102/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,356,356,0,,669120,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803103,ward,S10,,803103,boundaries/in/wards/state=in_s10/ulb=803103/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,59558,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803104,ward,S10,,803104,boundaries/in/wards/state=in_s10/ulb=803104/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,31,31,0,,64192,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803105,ward,S10,,803105,boundaries/in/wards/state=in_s10/ulb=803105/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,57635,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803106,ward,S10,,803106,boundaries/in/wards/state=in_s10/ulb=803106/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,49772,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803107,ward,S10,,803107,boundaries/in/wards/state=in_s10/ulb=803107/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,35,35,0,,97620,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803109,ward,S10,,803109,boundaries/in/wards/state=in_s10/ulb=803109/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,42,42,0,,155115,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803110,ward,S10,,803110,boundaries/in/wards/state=in_s10/ulb=803110/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,20,20,0,,66945,src-a1dd899f902d,,
boundaries.in.wards.state=in_s10.ulb=803111,ward,S10,,803111,boundaries/in/wards/state=in_s10/ulb=803111/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,23,23,0,,83380,src-a1dd899f902d,,
