entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-punjab-205,punjab,2017,FIROZPUR RURAL,185748,156712,84.37,SATKAR KAUR,,71037,45.33,JOGINDER SINGH JINDU,,49657,21380,13.64,src-1b7bc1c9d39a
IN-AC-2008-punjab-206,punjab,2017,GURU HAR SAHAI,157685,137298,87.07,GURMEET SINGH SODHI,,62787,45.73,VARDEV SINGH,,56991,5796,4.22,src-1b7bc1c9d39a
IN-AC-2008-punjab-207,punjab,2017,JALALABAD,194511,169049,86.91,SUKHBIR SINGH BADAL,,75271,44.53,BHAGWANT MANN,,56771,18500,10.95,src-1b7bc1c9d39a
IN-AC-2008-punjab-208,punjab,2017,MALOUT,164835,136194,82.62,AJAIB SINGH BHATTI,,49098,36.05,DARSHAN SINGH,,44109,4989,3.66,src-1b7bc1c9d39a
IN-AC-2008-punjab-209,punjab,2017,MUKTSAR,176114,147084,83.52,KANWARJIT SINGH,,44894,30.52,KARAN KAUR,,36914,7980,5.42,src-1b7bc1c9d39a
IN-AC-2008-punjab-210,punjab,2017,BATALA,176725,123414,69.83,LAKHBIR SINGH LODHINANGAL,,42517,34.45,ASHWANI SEKHRI,,42032,485,0.39,src-1b7bc1c9d39a
IN-AC-2008-punjab-211,punjab,2017,BHOA,174313,131091,75.2,JOGINDER PAL,,67865,51.77,SEEMA KUMARI,,40369,27496,20.98,src-1b7bc1c9d39a
IN-AC-2008-punjab-212,punjab,2017,DERA BABA NANAK,183088,140996,77.01,SUKHJINDER SINGH RANDHAWA,,60385,42.83,SUCHA SINGH LANGAH,,59191,1194,0.85,src-1b7bc1c9d39a
IN-AC-2008-punjab-213,punjab,2017,DINA NAGAR,181776,130525,71.81,ARUNA CHAUDHARY,,72176,55.3,BISHAN DASS,,40259,31917,24.46,src-1b7bc1c9d39a
IN-AC-2008-punjab-214,punjab,2017,FATEHGARH CHURIAN,165313,124045,75.04,TRIPT RAJINDER SINGH BAJWA,,54348,43.81,NIRMAL SINGH KAHLON,,52349,1999,1.61,src-1b7bc1c9d39a
