external_key,external_short,external_full,proposed_party_id,current_party_id,action,n_oracles_present,n_oracles_agreeing,oracles_agreeing,oracles_disagreeing,verdict,curator_note,curator_source_id
12186,RLP,Rashtriya Lokhit Party,parties.IN.RLP,parties.IN.RLP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6708,RLrP,Rashtriya Lokraj Party,parties.IN.RLRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12187,RLSM,Rashtriya Lok Seva Morcha,parties.IN.RLSM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16433,BLSP,Rashtriya Lok Samta Party,parties.IN.RLSP,parties.IN.RLSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6716,RMD,Rashtriya Mahan Dal,parties.IN.RMD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24541,RMDVP,Rashtriya Majdoor Vikas Party,parties.IN.RMDVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6747,RMEP,Rashtriya Mazdoor Ekta Party,parties.IN.RMEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12196,RMGLMP,Rashtriya Mangalam Party,parties.IN.RMGLMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6723,RMGP,Rashtriya mahan Gantantra Party,parties.IN.RMGP,parties.IN.RMGP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6728,RMJD,Rashtriya Mahila Janshakti Party,parties.IN.RMJD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6750,RMKPP,Rashtriya Mazdoor Kisan Prajatantrik Party,parties.IN.RMKPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24464,RMMP,Rashtriya Matadata Party,parties.IN.RMMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6342,RMMP,Rashtra Mangal Mission Party,parties.IN.RMNMP,parties.IN.RMNMP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16437,RMOP,RASHTRIYA MORCHA PARTY,parties.IN.RMOP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6729,RMP,Rashtriya Majdoor Paksha,parties.IN.RMP,parties.IN.RMP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7200,RMPOI,Revolutionary Marxist Party of India,parties.IN.RMPOI,parties.IN.RMPOI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12198,RMSP,Rashtriya Machhua Samaj Party,parties.IN.RMSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16988,RMVP,Rashtriya Manav Vikas Party,parties.IN.RMVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12200,RND,Rashtriya Naujawan Dal,parties.IN.RND,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24364,RNNBP,Rashtriya Nav Nirman Bharat Party,parties.IN.RNNBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12201,RNP,RASHTRIYA NAYAY PARTY,parties.IN.RNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6322,RNSP,Rajya Nojawan Shakti Party,parties.IN.RNSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6398,RP,Rashtreeya Praja,parties.IN.RP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7103,RPA,REPUBLICAN PARTY OF INDIA (AMBEDKARITE),parties.IN.RPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6772,RPC(S),Rashtriya Praja Congress  (Secular),parties.IN.RPC_S,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6762,RPD,Rashtriya Parivartan Dal,parties.IN.RPD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6389,RPDl,Rashtrawadi Praja Dal,parties.IN.RPDL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6911,RPI,PREPUBLICAN PARTY OF INDIA,parties.IN.RPI,parties.IN.RPI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12285,RPI(A),Republican Party of India (A),parties.IN.RPIA,parties.IN.RPIA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7165,RPIE,Republican Party of India Ektavadi,parties.IN.RPIE,parties.IN.RPIE,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24373,RPIK,Republican Party of India (Karnataka),parties.IN.RPIK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7160,RPIR,Republican Party of India (Reformist),parties.IN.RPIR,parties.IN.RPIR,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24990,RPIRASH,Republican Party of India (Rashtriya),parties.IN.RPIRASH,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24546,RPIS,Republican Party of India (Social),parties.IN.RPIS,parties.IN.RPIS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7106,RPI(B),Republican Party of India (Balakrishnan),parties.IN.RPI_B,parties.IN.RPI_B,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7113,RPI(D),Republican Party of India  (Democratic ),parties.IN.RPI_D,parties.IN.RPI_D,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12313,RPI(GG),REPUBLICAN PARTY OF INDIA (GAVAI GROUP),parties.IN.RPI_GG,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7116,RPI(KM),Republican Party of India  (Kamble),parties.IN.RPI_KM,parties.IN.RPI_KM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
14880,RPK,Republican Party of India (Khobragade Group),parties.IN.RPK,parties.IN.RPK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
17989,RPKP,Expanded Party name not released by the ECI,parties.IN.RPKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6771,RPM,Rashtriya Pragtisheel Morcha,parties.IN.RPM,parties.IN.RPM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12352,RPP,Rashtriya Pragati Party,parties.IN.RPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12350,RPPI,Republican Presidium Party of India,parties.IN.RPPI,parties.IN.RPPI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24545,RPPRINAT,Republican Party of India (Athawale),parties.IN.RPPRINAT,parties.IN.RPPRINAT,conflict,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,abbreviation/slug collision: TCPD party shares a short with a different canonical party. Curator: mint TCPD as a new id (e.g. parties.IN.<UPPER_FULL_PREFIX>) and add the upstream short to canonical's aliases only if both parties genuinely share the publisher's preferred short.,src-4040a970f10c
6388,RPP(LB),"Rashtrawadi Parivartan Party (L.B,)",parties.IN.RPP_LB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16463,RPS,Rayalaseema Parirakshana Samithi,parties.IN.RPS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7174,rpsn,Republican Sena,parties.IN.RPSN,parties.IN.RPSN,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24360,RPWP,Rashtriya Power Party,parties.IN.RPWP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6373,RP(B),Rashtravadi Party (Bharat),parties.IN.RP_B,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6935,RP(K),Republican Paksha (Khoripa),parties.IN.RP_K,parties.IN.RP_K,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12357,RRCD,RASHTRIYA RAJDHANI CONGRESS DELHI,parties.IN.RRCD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6776,RRD,Rashtriya Raksha Dal,parties.IN.RRD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6777,RRM,Rashtriya Rakshak Morcha,parties.IN.RRM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16442,RRP,Rashtriya Rashtrawadi Party,parties.IN.RRP,parties.IN.RRP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12373,RRP(S),AKHIL BHARTIYA RAMRAJYA PARISHAD (VASUDEV SHASTRI AT,parties.IN.RRP_S,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
357,RRP(V),AKHIL BHARATIYA RAM RAJYA PARISHAD (VASHDEV SHASTRI),parties.IN.RRP_V,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12375,RRS,Rayalaseema Rashtra Samithi,parties.IN.RRS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16452,RrSP,Rashtriya Sarvajan Party,parties.IN.RRSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6349,RS,Rashtra Shakti,parties.IN.RS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6418,RsAD,Rashtriya Apna Dal,parties.IN.RSAD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6895,RSADP,Rastriya Sadabahar Party,parties.IN.RSADP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12378,RSBP,Rashtriya Swabhimaan Party,parties.IN.RSBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12382,RSD,Rashtriya Sawarn Dal,parties.IN.RSD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24437,RSDal,Rashtrawadi Shramjeevi Dal,parties.IN.RSDAL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6860,RSDC,Rashtriya Sindhi Congress,parties.IN.RSDC,parties.IN.RSDC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12387,RSGP,Rashtriya Garima Party,parties.IN.RSGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16419,RshJP,Rashtriya Janshanti Party,parties.IN.RSHJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6374,RSHP,Rashtravadi Pratap Sena,parties.IN.RSHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6378,RsJnP,Rashtravyapi Janta Party,parties.IN.RSJNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6841,RSJVP,Rashtriya Sarvjan Vikas Party,parties.IN.RSJVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12388,RSKP,Rashtriya Sakar Party,parties.IN.RSKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
14890,RSM,REVOLUTIONARY SOCIALIST PARTY OF INDIA (MARXIST AND LENINIST),parties.IN.RSM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6825,RSMD,Rashtriya Samanta Dal,parties.IN.RSMD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6786,RSMP,Rashtriya Samadhaan Party,parties.IN.RSMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6313,RSNM,Rajasthan Samajik Nyaya Manch,parties.IN.RSNM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6804,RSNP,Rashtriya Samajik Nayak Paksha,parties.IN.RSNP,parties.IN.RSNP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16454,RSOSP,Rashtriya Shoshit Samaj Party,parties.IN.RSOSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12053,RSP,Revolutionary Socialist Party,parties.IN.RSP,parties.IN.RSP,conflict,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,abbreviation/slug collision: TCPD party shares a short with a different canonical party. Curator: mint TCPD as a new id (e.g. parties.IN.<UPPER_FULL_PREFIX>) and add the upstream short to canonical's aliases only if both parties genuinely share the publisher's preferred short.,src-4040a970f10c
7281,RSPI,Revolutionary Socialist Party of India(Marxist),parties.IN.RSPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16495,RSPK(B),Revolutionary Socialist Party of Kerala  (Bolshevik) RSP.B,parties.IN.RSPK_B,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12429,RSPP,RASHTRIYA SAMAJWADI PARTY 'PRAGATISHEEL',parties.IN.RSPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6792,RSPS,Rashtriya Samaj Paksha,parties.IN.RSPS,parties.IN.RSPS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24356,RSPSR,Rashtriya Samta Party (Secular),parties.IN.RSPSR,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6842,RSPTY,Rashtriya Sarvodya Party,parties.IN.RSPTY,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12427,RSP(S),Rashtriya Samajwadi Party  (Secular),parties.IN.RSP_S,parties.IN.RSP_S,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6816,RSP(U),Rashtriya Samajwadi Party (United),parties.IN.RSP_U,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6861,RSRP,Rashtriya Surajya Parishad,parties.IN.RSRP,parties.IN.RSRP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6854,RSSC,Rashtriya Secular Congress,parties.IN.RSSC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24987,RSSCMJP,Rashtriya Secular Majlis Party,parties.IN.RSSCMJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6802,RSSD,RASHTRIYA SAMAJ SEVAK DAL,parties.IN.RSSD,parties.IN.RSSD,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6837,RSSDP,Rashtriya Sant Sandesh Party,parties.IN.RSSDP,parties.IN.RSSDP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6851,RSSHP,Rashtriya Sawarn Shakti Party,parties.IN.RSSHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6817,RSSM,Rashtriya Samajwadi Swabhiman Manch,parties.IN.RSSM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24975,RSTJLKPS,Rashtrawadi Janlok Party (Satya),parties.IN.RSTJLKPS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24981,RSTJNVKSP,Rashtriya Jan Vikas Party,parties.IN.RSTJNVKSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24985,RSTSAHP,Rashtriya Sahyog Party,parties.IN.RSTSAHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24988,RSTSWNTP,Rashtriya Swatantra Party,parties.IN.RSTSWNTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24977,RSTWDMNRTP,Rashtrawadi Minority Party,parties.IN.RSTWDMNRTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12437,RSUPRP,Rashtriya Surya Prakash Party,parties.IN.RSUPRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6778,RSVC,Rashtriya Sadhu Vichar council,parties.IN.RSVC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24403,RSVP,Rashtriya Samta Vikas Party,parties.IN.RSVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12438,RSWD,Rashtra Sewa Dal,parties.IN.RSWD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6838,RSYSP,Rashtriya Sanyukt Samaj Party,parties.IN.RSYSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24380,RTAMP,Rashtriya Aadarsh Member Party,parties.IN.RTAMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24372,RTBHP,Raita Bharat Party,parties.IN.RTBHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24538,RTJHPR,Rashtriya Jaihind Party,parties.IN.RTJHPR,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6577,RtJP,Rashtriya Janpriya Party,parties.IN.RTJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24983,RTJPS,Rashtriya Janwadi Party (Socialist),parties.IN.RTJPS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6626,RTKP,Rashtriya Kranti Party,parties.IN.RTKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24984,RTMNSWP,Rashtriya Manav Sewa Party,parties.IN.RTMNSWP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24540,RTMP,Rashtriya Mahila Party,parties.IN.RTMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17316,RTORP,Right to Recall Party,parties.IN.RTORP,parties.IN.RTORP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24542,RTPP,Rashtriya Republican Party,parties.IN.RTPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6594,RtrJP,Rashtriya Janta Party,parties.IN.RTRJP,parties.IN.RTRJP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6856,RtrSP,Rashtriya Shakti Party(India),parties.IN.RTRSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24544,RTSGP,Rashtriya Sangail Party,parties.IN.RTSGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24986,RTSHD,Rashtriya Samajhit Dal,parties.IN.RTSHD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6807,RtSJP,Rashtriya Samajwadi Jankranti Party,parties.IN.RTSJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24543,RTSMJD,Rashtriya Samaj Dal (R),parties.IN.RTSMJD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12440,RUD,Rashtriya Unnatisheel Dal,parties.IN.RUD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6886,RVD,RASHTRIYA VYPAR DAL,parties.IN.RVD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6880,RViP,Rashtriya Vikalp Party,parties.IN.RVIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6883,RVLP,RASHTRIYA VIKLANG PARTY,parties.IN.RVLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6877,RVMM,RASHTRIYA VALMIK MAZDOOR MORCHA,parties.IN.RVMM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16993,RVMP,Rashtriya Vikas Manch Party,parties.IN.RVMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6362,RVNP,Rashtravadi Janata Party,parties.IN.RVNP,parties.IN.RVNP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6882,RVP,Rashtriya Vikas Party,parties.IN.RVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6314,RVS,Rajasthan Veer Sena,parties.IN.RVS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24430,RVyP,Rashtriya Vyapari Party,parties.IN.RVYP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6352,RVZP,Rashtra Vikas Zumbes Party,parties.IN.RVZP,parties.IN.RVZP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24976,RWJS,Rashtrawadi Jansangh,parties.IN.RWJS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6394,RWS,Rashtrawadi Sena,parties.IN.RWS,parties.IN.RWS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6391,RWSP,Rashtrawadi Samaj Party,parties.IN.RWSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6397,RYP,Rashtrawadi Yuva Party,parties.IN.RYP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12467,RYS,Rashtriya Yuva Sangh,parties.IN.RYS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7723,SAAFP,Sathi Aur Aapka Faisala Party,parties.IN.SAAFP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7712,SABHP,Sarvodaya Bharat Party,parties.IN.SABHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12469,SABJAN,Sabjan Party,parties.IN.SABJAN,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24445,SABJANP,Sabhi Jan Party,parties.IN.SABJANP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16539,SaBP,Sankhyanupati Bhagidari Party,parties.IN.SABP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24424,SACP,Sabse Achchhi Party,parties.IN.SACP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16994,SAD,AKALI DAL,parties.IN.SAD,parties.IN.SAD,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16546,SaDa,Sarvshreshth Dal,parties.IN.SADA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17026,SAD(M),Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),parties.IN.SADM,parties.IN.SADM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7534,SADSP,Saman Aadmi Saman Party,parties.IN.SADSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24396,SADT,Shiromani Akali Dal (Taksali),parties.IN.SADT,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17053,SAD(B),SHIROMANI AKALI DAL (BADAL),parties.IN.SAD_B,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17052,SAG,SHIROMANI AKALI DAL (GURNAM SINGH),parties.IN.SAG,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7373,SAJP,Samajwadi Janata Party(Karnataka),parties.IN.SAJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7369,SaJPCs,Samajwadi Janata Party (ChandraShekhar),parties.IN.SAJPCS,parties.IN.SAJPCS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7539,SAJP(L),Samanya Janta Party (Loktantrik),parties.IN.SAJP_L,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7314,SAKAP,Samaj Adhikar Kalyan Party,parties.IN.SAKAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7599,SAKD,Sampoorna Kranti Dal,parties.IN.SAKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24453,SAKSP,Samrat Ashok Sena Party,parties.IN.SAKSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24312,,Samaniya Makkal Nala Katchi,parties.IN.SAMANIYA_MAKKAL_NALA_KATCHI,parties.IN.SAMANIYA_MAKKAL_NALA_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7535,SamAP,Saman Adhikar Party,parties.IN.SAMAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7575,SAP,Samata Party,parties.IN.SAMATA_PARTY,parties.IN.SAMATA_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24991,SAMDAL,Samta Dal (Pragatisheel),parties.IN.SAMDAL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12491,SAMO,Samruddha Odisha,parties.IN.SAMO,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7600,SAMSAMPA,Sampoorna Samaj Party,parties.IN.SAMSAMPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7591,SamSP,Samata Samadhan Party,parties.IN.SAMSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24992,SANKISVP,Sanyukt Kisan Vikas Party,parties.IN.SANKISVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24550,SanS,Sangharsh Sena,parties.IN.SANS,parties.IN.SANS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7674,SANVP,Sanyukt Vikas Party,parties.IN.SANVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7734,SAOI,Secular Alliance Of India,parties.IN.SAOI,parties.IN.SAOI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7963,SAP,Social Action Party,parties.IN.SAP,parties.IN.SAP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16955,SaPP,Samaj Parivartan Party,parties.IN.SAPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18166,SAPRP,Samaanya Praja Party,parties.IN.SAPRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7296,SAPUNPA,Sada Punjab Party,parties.IN.SAPUNPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7669,SaRaPa,Sanman Rajkiya Paksha,parties.IN.SARAPA,parties.IN.SARAPA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16535,SARP,Samtawadi Republican Party,parties.IN.SARP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7684,SARSAMP,Sarv Sambhaav Party,parties.IN.SARSAMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16526,SaSaP,Samajwadi Samaj Party,parties.IN.SASAP,parties.IN.SASAP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7603,SASAPT,Samras Samaj Party,parties.IN.SASAPT,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7320,SASEP,Samaj Seva Party,parties.IN.SASEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7321,SASEPA,Samaj Sevak Party,parties.IN.SASEPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7301,SaSP,Sainik Samaj Party,parties.IN.SASP,parties.IN.SASP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7710,SaSPa,Sarvjan Samta Party,parties.IN.SASPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18273,SatBP,Satya Bahumat Party,parties.IN.SATBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18882,SATKP,Satya Kranti Party,parties.IN.SATKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7725,SATSHIP,Satya Shikhar Party,parties.IN.SATSHIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7685,SAVIPA,Sarv Vikas Party,parties.IN.SAVIPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16534,SaVP,Samta Vikas Party,parties.IN.SAVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17990,SB,Expanded Party name not released by the ECI,parties.IN.SB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24549,SBBGP,Sambhaji Brigade Party,parties.IN.SBBGP,parties.IN.SBBGP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7306,SBD,Sakhthi Baratha Desam,parties.IN.SBD,parties.IN.SBD,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12538,SBHP,Sachet Bharat Party,parties.IN.SBHP,parties.IN.SBHP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
7706,SBHSP,Sarve Bhavanti Sukhinah Party,parties.IN.SBHSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8184,SBI,Swarnib Bharat Inquilab,parties.IN.SBI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17992,SBJP,Expanded Party name not released by the ECI,parties.IN.SBJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
7597,SBKP,Sampoorna Bharat Kranti Party,parties.IN.SBKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24395,SBM,Samaj Bhalai Morcha,parties.IN.SBM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12539,SBP,Sadbhavana Party,parties.IN.SBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12540,SBS,Shikshit Berozgar Sena,parties.IN.SBS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18721,SBSP,Suheldev Bharatiya Samaj Party,parties.IN.SBSP,parties.IN.SBSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
